TRKRN Oil,TRACKER Oil,NORTHWEST Oil,SOUTHWEST Oil,LGOR Oil,HGOR Oil,B3 LGOR Oil,B1 LGOR Oil,B3 MGOR Oil,B1 MGOR Oil,B3 HGOR Oil,B1 HGOR Oil,NEW A1 LGOR Oil,NEW C1 LGOR Oil,NEW B1 LGOR Oil,NEW B3 LGOR Oil,NEW GENERIC Oil,GANADOR Oil,MUNSON Oil,DISCOVERY Oil,PDP Oil,NEW B3 LGOR Risk90 Oil,NEW B3 LGOR Risk80 Oil,NEW B3 LGOR Risk70 Oil,NEW B3 LGOR Risk90_8750 Oil,NEW B3 LGOR_10k Oil,ESTE Oil,TRACKER-N-ORIG Oil,TRACKER-S-ORIG Oil,MUNSON-8750 Oil,MUNSON-10k Oil
0.336543714,0.177889661,0.205455646,0.150323675,0.368251495,0.076144827,0.289081225,0.368700706,0.39430503,0.217358978,0.272369417,0.233182266,0.167165906,0.167165906,0.167165906,0.230896836,0.199031371,0.230896836,0.248663696,0.205455646,0,0.207807153,0.184717469,0.161627785,0.242441678,0.307862448,0.38847233,0.244255997,0.175793686,0.271975918,0.187993172
0.334812865,0.176941051,0.204360038,0.149522063,0.366357585,0.075738779,0.287594462,0.366804488,0.392277112,0.216241101,0.270968618,0.231983013,0.166268895,0.166268895,0.166268895,0.229657845,0.19796337,0.229657845,0.247384814,0.204360038,0,0.206692061,0.183726276,0.160760492,0.241140737,0.30621046,0.386474409,0.242999786,0.174889572,0.270577141,0.18702632
0.333090918,0.175997527,0.203270305,0.148724749,0.364473415,0.075334908,0.286115366,0.364918008,0.390259613,0.215128967,0.269575013,0.230789917,0.165376723,0.165376723,0.165376723,0.228425539,0.196901131,0.228425539,0.2461125,0.203270305,0,0.205582985,0.182740431,0.159897877,0.239846816,0.304567385,0.384486754,0.241750031,0.173990112,0.269185547,0.186064433
0.331377827,0.175059007,0.202186351,0.147931663,0.362598924,0.074933179,0.284643877,0.363041238,0.388252505,0.214022561,0.268188571,0.229602964,0.164489313,0.164489313,0.164489313,0.227199809,0.195844561,0.227199809,0.244846729,0.202186351,0,0.204479828,0.181759847,0.159039866,0.238559799,0.302933078,0.382509338,0.240506714,0.173095276,0.267801109,0.185107492
0.329673547,0.174125519,0.201108208,0.147142829,0.360734084,0.074533604,0.283179937,0.361174118,0.386255729,0.212921838,0.266809263,0.228422108,0.16360669,0.16360669,0.16360669,0.225980692,0.194793691,0.225980692,0.243587476,0.201108208,0,0.203382622,0.180784553,0.158186484,0.237279726,0.301307589,0.380542081,0.239269791,0.172205048,0.266423801,0.18415548
0.327978031,0.173181814,0.200018266,0.146345362,0.358878835,0.074129656,0.281723546,0.35931659,0.384269224,0.211826784,0.26543706,0.227247336,0.162714438,0.162714438,0.162714438,0.224748274,0.193731356,0.224748274,0.242334692,0.200018266,0,0.202273447,0.179798619,0.157323792,0.235985688,0.299664365,0.378584953,0.23803923,0.171319397,0.26505357,0.183208359
0.326291236,0.172258309,0.198951654,0.145564965,0.357033117,0.073734354,0.280274644,0.357468622,0.382292932,0.210737355,0.264071902,0.226078603,0.161841313,0.161841313,0.161841313,0.223542276,0.192691795,0.223542276,0.241088354,0.198951654,0,0.201188048,0.178833821,0.156479593,0.23471939,0.298056368,0.376637874,0.236814987,0.170438293,0.263690388,0.18226611
0.324613116,0.171339756,0.19789076,0.144788751,0.355196902,0.073341171,0.278833202,0.355630157,0.380326793,0.209653535,0.26271379,0.224915879,0.160972899,0.160972899,0.160972899,0.222342785,0.191657842,0.222342785,0.239848438,0.19789076,0,0.200108506,0.177874228,0.155639949,0.233459924,0.296457046,0.374700815,0.235597046,0.169561722,0.262334229,0.181328716
0.322943627,0.170426074,0.196835493,0.144016654,0.35337013,0.072950074,0.27739916,0.353801136,0.378370779,0.20857528,0.261362664,0.223759134,0.160109119,0.160109119,0.160109119,0.221149695,0.190629407,0.221149695,0.238614893,0.196835493,0,0.199034725,0.176919756,0.154804786,0.232207179,0.294866259,0.372773723,0.234385361,0.168689667,0.260985039,0.180396139
0.321282724,0.16951729,0.195785884,0.143248697,0.351552741,0.072561073,0.275972489,0.351981527,0.376424799,0.207502576,0.260018464,0.22260834,0.15925,0.15925,0.15925,0.219963041,0.189606521,0.219963041,0.237387695,0.195785884,0,0.197966737,0.175970433,0.153974129,0.230961193,0.293284055,0.370856543,0.233179916,0.167822098,0.259642792,0.179468361
0.319630362,0.168598561,0.194724787,0.142472335,0.349744707,0.072167816,0.27455316,0.350171273,0.374488854,0.206435392,0.258681191,0.221463465,0.158381508,0.158381508,0.158381508,0.218763442,0.188572475,0.218763442,0.236166797,0.194724787,0,0.196887098,0.175010754,0.153134409,0.229701614,0.291684589,0.36894922,0.231980667,0.166958984,0.258307434,0.178545345
0.317986499,0.167728873,0.193720331,0.141737415,0.347945968,0.07179555,0.273141142,0.348370343,0.372562856,0.205373685,0.257350786,0.220324482,0.157559402,0.157559402,0.157559402,0.217627913,0.187593657,0.217627913,0.234952197,0.193720331,0,0.195865122,0.174102331,0.152339539,0.228509309,0.290170551,0.3670517,0.230787582,0.166100311,0.256978966,0.177627091
0.316351091,0.166863746,0.192721143,0.141006349,0.346156465,0.071425236,0.271736377,0.346578679,0.370646775,0.20431744,0.25602722,0.219191345,0.156741635,0.156741635,0.156741635,0.216498378,0.186620006,0.216498378,0.233743823,0.192721143,0,0.19484854,0.173198702,0.151548865,0.227323297,0.288664504,0.365163955,0.229600632,0.165246048,0.255657307,0.176713543
0.314724093,0.165973933,0.191693443,0.140254422,0.344376168,0.071044356,0.270338834,0.344796221,0.368740521,0.203266626,0.254710461,0.21806404,0.15590056,0.15590056,0.15590056,0.215336649,0.185618605,0.215336649,0.232541675,0.191693443,0,0.193802984,0.172269319,0.150735654,0.226103481,0.287115532,0.363285903,0.2284198,0.164396179,0.254342457,0.175804703
0.313105463,0.16508889,0.190671253,0.139506527,0.342605048,0.070665518,0.268948485,0.34302294,0.366844095,0.20222123,0.253400482,0.216942537,0.155064023,0.155064023,0.155064023,0.214181188,0.184622605,0.214181188,0.231345703,0.190671253,0,0.192763069,0.17134495,0.149926831,0.224890247,0.285574917,0.361417517,0.227245041,0.16355069,0.253034363,0.174900532
0.311495158,0.164208541,0.189654484,0.138762598,0.340843015,0.070288688,0.26756527,0.341258776,0.364957408,0.201181206,0.252097251,0.215826806,0.154231951,0.154231951,0.154231951,0.213031893,0.183631922,0.213031893,0.230155884,0.189654484,0,0.191728703,0.170425514,0.149122325,0.223683487,0.284042524,0.359558743,0.226076309,0.162709549,0.251732998,0.174001012
0.309893134,0.163332912,0.188643167,0.138022657,0.339090041,0.06991388,0.266189189,0.339503671,0.363080431,0.200146525,0.250800711,0.214716803,0.153404367,0.153404367,0.153404367,0.211888798,0.182646583,0.211888798,0.228972192,0.188643167,0,0.190699919,0.169511039,0.148322159,0.222483238,0.282518398,0.357709526,0.224913589,0.161872726,0.250438335,0.173106125
0.30829935,0.1624477,0.187620782,0.137274619,0.337346096,0.069534969,0.264820183,0.337757594,0.361213104,0.199117173,0.249510831,0.213612513,0.152567755,0.152567755,0.152567755,0.210733233,0.181650494,0.210733233,0.22779458,0.187620782,0,0.18965991,0.168586586,0.147513263,0.221269895,0.280977644,0.35586981,0.223756851,0.161040207,0.249150322,0.172215834
0.306713762,0.161581436,0.18662028,0.136542592,0.335611119,0.069164169,0.263458222,0.336020516,0.359355368,0.198093105,0.248227597,0.212513907,0.151749077,0.151749077,0.151749077,0.20960244,0.180675758,0.20960244,0.226623022,0.18662028,0,0.188642196,0.167681952,0.146721708,0.220082562,0.279469919,0.35403957,0.222606064,0.160211975,0.247868931,0.17133012
0.305136329,0.160719816,0.185625142,0.135814489,0.333885053,0.068795356,0.262103248,0.334292348,0.357507194,0.197074306,0.246950964,0.21142094,0.150934816,0.150934816,0.150934816,0.208477747,0.179706282,0.208477747,0.225457495,0.185625142,0,0.187629972,0.166782198,0.145934423,0.218901634,0.27797033,0.35221875,0.221461197,0.159388,0.246594135,0.170448965
0.303567009,0.159862765,0.184635282,0.135090248,0.332167868,0.0684285,0.260755259,0.332573091,0.355668522,0.196060747,0.245680888,0.210333598,0.150124901,0.150124901,0.150124901,0.207359057,0.178741979,0.207359057,0.224297974,0.184635282,0,0.186623151,0.165887245,0.14515134,0.21772701,0.276478742,0.350407296,0.22032222,0.158568268,0.245325909,0.169572351
0.30200576,0.15901031,0.18365073,0.13436989,0.330459534,0.06806361,0.259414197,0.330862654,0.353839322,0.195052397,0.244417354,0.20925185,0.149319355,0.149319355,0.149319355,0.206246402,0.177782879,0.206246402,0.223144409,0.18365073,0,0.185621762,0.164997122,0.144372481,0.216558722,0.274995203,0.348605152,0.219189102,0.157752747,0.244064198,0.168700241
0.300452541,0.158148525,0.182655402,0.133641649,0.328759962,0.067694727,0.258080033,0.32916101,0.352019536,0.194049243,0.243160318,0.208175667,0.148505021,0.148505021,0.148505021,0.205121608,0.176813315,0.205121608,0.221996777,0.182655402,0,0.184609447,0.164097286,0.143585126,0.215377688,0.273495477,0.346812265,0.218061813,0.156941422,0.242808975,0.167832615
0.298907309,0.157318963,0.18169729,0.132940637,0.327069152,0.067339637,0.256752736,0.327468128,0.350209104,0.193051239,0.241909735,0.20710502,0.147721161,0.147721161,0.147721161,0.204038907,0.175880034,0.204038907,0.220855054,0.18169729,0,0.183635016,0.163231126,0.142827235,0.214240852,0.272051876,0.345028608,0.216940323,0.156134277,0.241560215,0.166969456
0.297370025,0.156493801,0.180744259,0.132243342,0.325387045,0.06698643,0.255432248,0.325783949,0.348407968,0.192058372,0.240665591,0.206039879,0.146941485,0.146941485,0.146941485,0.202961984,0.174951735,0.202961984,0.219719189,0.180744259,0,0.182665786,0.162369587,0.142073389,0.213110083,0.270615979,0.343254125,0.2158246,0.155331284,0.240317863,0.166110727
0.295840647,0.155659286,0.179780427,0.131538145,0.323713582,0.06662922,0.254118568,0.324108443,0.346616096,0.191070611,0.23942784,0.204980215,0.146152998,0.146152998,0.146152998,0.201872891,0.174012945,0.201872891,0.21858916,0.179780427,0,0.181685602,0.161498313,0.141311024,0.211966536,0.269163855,0.341488762,0.214714615,0.15453241,0.239081894,0.16525641
0.294319135,0.154829245,0.178821762,0.130836728,0.322048733,0.066273925,0.252811638,0.322441552,0.344833431,0.190087926,0.238196454,0.203925997,0.145368765,0.145368765,0.145368765,0.200789674,0.17307922,0.200789674,0.217464941,0.178821762,0,0.180710707,0.16063174,0.140552772,0.210829158,0.267719566,0.339732491,0.213610336,0.15373764,0.23785228,0.164406485
0.292805448,0.154003607,0.177868182,0.130139031,0.320392439,0.065920515,0.251511427,0.320783245,0.343059943,0.189110304,0.236971403,0.202877196,0.144588717,0.144588717,0.144588717,0.199712238,0.172150478,0.199712238,0.216346509,0.177868182,0,0.179741014,0.159769791,0.139798567,0.20969785,0.266282984,0.337985231,0.212511734,0.15294696,0.236628994,0.163560934
0.291299546,0.153182395,0.176919714,0.129445076,0.31874467,0.065568999,0.250217906,0.319133463,0.341295572,0.188137713,0.235752657,0.201833798,0.143812877,0.143812877,0.143812877,0.198640615,0.171226746,0.198640615,0.215233838,0.176919714,0,0.178776553,0.158912492,0.13904843,0.208572646,0.264854153,0.336246982,0.211418777,0.152160355,0.23541201,0.16271974
0.289801389,0.152352195,0.175960866,0.128743525,0.317105368,0.065213636,0.248931046,0.317492148,0.339540288,0.187170126,0.234540171,0.200795758,0.143028574,0.143028574,0.143028574,0.1975573,0.170292937,0.1975573,0.21412688,0.175960866,0,0.17780157,0.15804584,0.13829011,0.207435165,0.263409734,0.334517662,0.210331451,0.151377792,0.234201275,0.161882865
0.288310936,0.151539766,0.175022541,0.12805699,0.315474502,0.064865879,0.247650786,0.315859269,0.337794034,0.186207512,0.233333932,0.19976306,0.142261083,0.142261083,0.142261083,0.196497209,0.169379146,0.196497209,0.213025635,0.175022541,0,0.176847488,0.157197767,0.137548046,0.206322069,0.261996279,0.332797243,0.20924971,0.150599258,0.232996788,0.161050308
0.286828149,0.150731692,0.174089248,0.127374137,0.313852014,0.064519987,0.246377114,0.314234798,0.336056749,0.185249841,0.232133895,0.198735677,0.141497733,0.141497733,0.141497733,0.195442837,0.168470285,0.195442837,0.211930029,0.174089248,0,0.175898553,0.15635427,0.136809986,0.205214979,0.260590449,0.331085671,0.208173538,0.149824722,0.23179847,0.160222015
0.285352989,0.149927904,0.173160904,0.126694905,0.312237873,0.064175929,0.245109998,0.312618674,0.334328403,0.184297099,0.230940029,0.197713577,0.140738457,0.140738457,0.140738457,0.194394092,0.167566275,0.194394092,0.210840063,0.173160904,0,0.174954683,0.155515274,0.136075864,0.204113797,0.259192123,0.329382891,0.207102905,0.149054169,0.230606319,0.159397986
0.283885415,0.149128426,0.172237537,0.126019314,0.310632021,0.063833717,0.243849395,0.311010868,0.332608939,0.183349256,0.229752306,0.196696732,0.139983278,0.139983278,0.139983278,0.193351005,0.166667141,0.193351005,0.209755713,0.172237537,0,0.174015904,0.154680804,0.135345703,0.203018555,0.25780134,0.327688877,0.206037766,0.148287582,0.229420311,0.158578202
0.282425388,0.148320198,0.171304065,0.12533633,0.309034428,0.063487758,0.242595274,0.309411321,0.330898325,0.182406283,0.228570681,0.195685112,0.139219859,0.139219859,0.139219859,0.192296538,0.165758199,0.192296538,0.208676929,0.171304065,0,0.173066884,0.15383723,0.134607577,0.201911365,0.256395384,0.326003572,0.204978104,0.147524933,0.228240391,0.157762627
0.280972871,0.147555112,0.170420421,0.124689803,0.307445064,0.063160267,0.241347607,0.307820004,0.329196503,0.181468164,0.227395139,0.194678701,0.138497215,0.138497215,0.138497215,0.19129839,0.164897803,0.19129839,0.207603711,0.170420421,0,0.172168551,0.153038712,0.133908873,0.20086331,0.25506452,0.324326924,0.203923904,0.146766205,0.227066559,0.156951259
0.279527824,0.146794039,0.169541411,0.124046667,0.305863871,0.062834493,0.240106349,0.306236886,0.327503443,0.180534871,0.226225636,0.193677471,0.137778385,0.137778385,0.137778385,0.190305511,0.164041948,0.190305511,0.206536011,0.169541411,0,0.17127496,0.152244409,0.133213858,0.199820786,0.253740681,0.322658903,0.202875122,0.146011383,0.225898762,0.156144063
0.278090209,0.146011249,0.168637319,0.123385179,0.304290818,0.062499424,0.238871484,0.304661909,0.325819087,0.179606373,0.225062157,0.192681391,0.137039067,0.137039067,0.137039067,0.189284333,0.1631617,0.189284333,0.205473804,0.168637319,0,0.170355899,0.151427466,0.132499033,0.198748549,0.25237911,0.320999457,0.201831726,0.145260437,0.224736973,0.15534102
0.276659987,0.145232656,0.167738074,0.122727237,0.302725846,0.062166151,0.23764297,0.303095043,0.324143403,0.178682656,0.223904658,0.191690433,0.136303738,0.136303738,0.136303738,0.188268664,0.162286201,0.188268664,0.204417053,0.167738074,0,0.169441797,0.150614931,0.131788065,0.197682097,0.251024885,0.319348557,0.200793701,0.144513367,0.223581152,0.154542102
0.275237121,0.144458192,0.166843598,0.122072785,0.301168926,0.061834645,0.236420775,0.301536228,0.322476334,0.17776369,0.222753108,0.190704566,0.135572333,0.135572333,0.135572333,0.187258415,0.161415374,0.187258415,0.203365735,0.166843598,0,0.168532574,0.149806732,0.131080891,0.196621336,0.249677887,0.317706149,0.199761017,0.143770126,0.222431273,0.153747291
0.273821573,0.14368788,0.165953918,0.121421842,0.299619999,0.061504917,0.235204856,0.299985436,0.32081782,0.176849445,0.221607479,0.189723777,0.134844874,0.134844874,0.134844874,0.186253617,0.160549245,0.186253617,0.202319824,0.165953918,0,0.167628255,0.149002894,0.130377532,0.195566298,0.248338156,0.316072179,0.198733643,0.143030716,0.221287308,0.152956568
0.272413305,0.142909138,0.165054501,0.120763774,0.298079064,0.06117158,0.233995198,0.298442607,0.319167861,0.175939907,0.220467756,0.188748019,0.134109478,0.134109478,0.134109478,0.185237857,0.159673667,0.185237857,0.201279285,0.165054501,0,0.166714071,0.148190285,0.1296665,0.19449975,0.246983809,0.314446618,0.197711548,0.142295105,0.220149218,0.152169906
0.27101228,0.142147064,0.164174336,0.120119792,0.296546033,0.060845378,0.232791756,0.296907711,0.317526368,0.175035047,0.219333894,0.187777279,0.133389847,0.133389847,0.133389847,0.184243872,0.158816859,0.184243872,0.200244104,0.164174336,0,0.165819484,0.147395097,0.12897071,0.193456065,0.245658495,0.312829413,0.196694717,0.141563278,0.219016989,0.151387295
0.269618461,0.141389076,0.163298889,0.119479263,0.295020906,0.060520925,0.231594501,0.295380719,0.315893312,0.174134833,0.218205863,0.186811542,0.132674099,0.132674099,0.132674099,0.183255249,0.157964674,0.183255249,0.199214246,0.163298889,0,0.164929724,0.146604199,0.128278674,0.192418011,0.244340332,0.311220536,0.195683121,0.14083522,0.217890581,0.150608708
0.268231809,0.140635109,0.162428086,0.118842131,0.293503623,0.060198192,0.230403403,0.293861571,0.314268662,0.173239253,0.217083635,0.185850763,0.131962171,0.131962171,0.131962171,0.182271902,0.157117037,0.182271902,0.198189685,0.162428086,0,0.164044712,0.145817522,0.127590332,0.191385498,0.243029203,0.309619932,0.194676727,0.140110901,0.216769968,0.149834126
0.26685229,0.139885183,0.161561951,0.118208415,0.291994126,0.05987719,0.229218433,0.292350238,0.312652361,0.172348276,0.215967164,0.184894927,0.131254083,0.131254083,0.131254083,0.181293861,0.156273972,0.181293861,0.197170398,0.161561951,0,0.163164475,0.145035089,0.126905703,0.190358554,0.241725148,0.308027548,0.193675507,0.139390305,0.215655123,0.149063531
0.265479865,0.13912705,0.160686337,0.117567764,0.290492384,0.059552675,0.228039561,0.290846691,0.311044377,0.171461887,0.214856436,0.183944006,0.130538271,0.130538271,0.130538271,0.180305149,0.15542171,0.180305149,0.196156348,0.160686337,0,0.162274635,0.14424412,0.126213605,0.189320407,0.240406866,0.306443355,0.192679428,0.138673416,0.214546005,0.148296895
0.264114499,0.138409386,0.159857463,0.116961309,0.288998369,0.059245482,0.226866757,0.28935087,0.309444683,0.170580056,0.213751421,0.182997983,0.12986069,0.12986069,0.12986069,0.179369245,0.154614967,0.179369245,0.19514751,0.159857463,0,0.161432321,0.143495396,0.125558472,0.188337707,0.239158993,0.304867326,0.191688477,0.13796022,0.213442589,0.1475342
0.262756154,0.137695486,0.159032936,0.116358036,0.28751205,0.058939901,0.225699978,0.287862745,0.307853217,0.169702755,0.212652089,0.182056816,0.129186685,0.129186685,0.129186685,0.17843828,0.153812483,0.17843828,0.19414386,0.159032936,0,0.160594452,0.142750624,0.124906796,0.187360194,0.237917707,0.303299379,0.190702621,0.137250687,0.212344847,0.146775427
0.261404796,0.136961214,0.158184881,0.115737548,0.286033368,0.058625599,0.224539193,0.286382258,0.306269922,0.168829968,0.211558412,0.181120488,0.12849347,0.12849347,0.12849347,0.177480782,0.152987126,0.177480782,0.193145374,0.158184881,0,0.159732704,0.141984625,0.124236547,0.186354821,0.236641042,0.301739515,0.189721832,0.1365448,0.211252752,0.146020557
0.260060388,0.13623088,0.157341373,0.115120387,0.284562294,0.058312983,0.223384387,0.284909378,0.304694767,0.167961681,0.210470359,0.180188986,0.127803995,0.127803995,0.127803995,0.176528449,0.152166222,0.176528449,0.192152026,0.157341373,0,0.158875604,0.141222759,0.123569914,0.185354871,0.235371265,0.300187651,0.188746094,0.135842545,0.210166279,0.145269573
0.258722894,0.135504418,0.156502338,0.114506499,0.283098798,0.058002025,0.222235517,0.283444077,0.303127723,0.167097849,0.209387901,0.179262279,0.1271182,0.1271182,0.1271182,0.175581198,0.151349699,0.175581198,0.191163782,0.156502338,0,0.158023078,0.140464959,0.122906839,0.184360258,0.234108264,0.298643788,0.187775375,0.135143906,0.209085386,0.144522447
0.257392279,0.134781852,0.155667802,0.113895902,0.281642821,0.057692734,0.221092552,0.281986324,0.301568731,0.166238457,0.208311023,0.178340338,0.126436104,0.126436104,0.126436104,0.174639058,0.150537581,0.174639058,0.190180627,0.155667802,0,0.157175152,0.139711247,0.122247341,0.183371011,0.232852078,0.29710787,0.186809647,0.134448853,0.208010061,0.143779169
0.256068507,0.134051378,0.154824133,0.113278623,0.280194334,0.057380058,0.219955463,0.28053606,0.300017762,0.16538349,0.20723968,0.177423133,0.125746567,0.125746567,0.125746567,0.173686639,0.149716603,0.173686639,0.189202527,0.154824133,0,0.156317975,0.138949312,0.121580648,0.182370971,0.231582186,0.295579844,0.185848877,0.133757385,0.206940264,0.143039711
0.254751543,0.133336539,0.153998521,0.112674556,0.278753276,0.057074074,0.218824235,0.279093256,0.298474755,0.16453292,0.206173843,0.17651065,0.125071812,0.125071812,0.125071812,0.172754638,0.148913225,0.172754638,0.188229456,0.153998521,0,0.155479174,0.13820371,0.120928247,0.18139237,0.230339517,0.294059681,0.184893051,0.133069473,0.205875967,0.142304056
0.253441353,0.132625532,0.153177337,0.112073728,0.277319649,0.056769731,0.217698825,0.277657882,0.296939681,0.16368673,0.205113483,0.175602858,0.124400697,0.124400697,0.124400697,0.171827665,0.148114181,0.171827665,0.187261389,0.153177337,0,0.154644898,0.137462132,0.120279365,0.180419048,0.229103553,0.292547328,0.183942139,0.132385101,0.204817144,0.141572184
0.252137901,0.131918297,0.152360507,0.111476087,0.275893393,0.056467002,0.216579201,0.276229879,0.295412511,0.162844892,0.204058584,0.174699729,0.123733163,0.123733163,0.123733163,0.170905638,0.147319401,0.170905638,0.186298303,0.152360507,0,0.153815075,0.136724511,0.119633947,0.17945092,0.227874185,0.291042757,0.182996124,0.131704239,0.203763769,0.140844078
0.250841152,0.131214853,0.151548057,0.110881649,0.274474478,0.056165897,0.215465335,0.274809218,0.293893216,0.162007376,0.203009103,0.173801248,0.123069231,0.123069231,0.123069231,0.169988587,0.146528909,0.169988587,0.185340173,0.151548057,0,0.152989728,0.135990869,0.118992011,0.178488016,0.226651449,0.289545913,0.182054977,0.131026886,0.202715815,0.140119719
0.249551073,0.130503711,0.150726715,0.110280706,0.273062845,0.055861495,0.214357197,0.273395868,0.292381705,0.161174167,0.201965024,0.172907384,0.122398056,0.122398056,0.122398056,0.16906153,0.145729793,0.16906153,0.184386963,0.150726715,0,0.152155377,0.135249224,0.118343071,0.177514607,0.225415373,0.288056769,0.181118668,0.130353012,0.201673241,0.139399078
0.248267629,0.129830528,0.149949216,0.109711841,0.271658464,0.055573343,0.213254758,0.2719898,0.29087798,0.160345251,0.200926317,0.172018124,0.121762728,0.121762728,0.121762728,0.168183987,0.144973358,0.168183987,0.18343866,0.149949216,0,0.151365589,0.13454719,0.117728791,0.176593187,0.224245317,0.286575298,0.18018718,0.129682602,0.200636034,0.138682148
0.246990785,0.129160877,0.149175794,0.10914596,0.270261306,0.055286702,0.212157987,0.270590955,0.289381982,0.159520597,0.199892954,0.171133437,0.121130754,0.121130754,0.121130754,0.167311077,0.144220915,0.167311077,0.182495227,0.149175794,0,0.150579969,0.133848861,0.117117754,0.175676631,0.223081436,0.285101445,0.179260468,0.12901564,0.199604155,0.1379689
0.245720508,0.128472117,0.148380303,0.108563931,0.268871342,0.054991881,0.211066855,0.269199303,0.287893679,0.158700176,0.198864905,0.170253294,0.120480767,0.120480767,0.120480767,0.166413287,0.143447027,0.166413287,0.181556653,0.148380303,0,0.149771958,0.133130629,0.116489301,0.174733951,0.221884382,0.283635156,0.178338531,0.128352112,0.198577589,0.137259325
0.244456765,0.12778705,0.147589077,0.107985022,0.267488542,0.054698642,0.209981333,0.267814815,0.286413044,0.157883974,0.197842139,0.16937768,0.119834287,0.119834287,0.119834287,0.16552034,0.142677313,0.16552034,0.1806229,0.147589077,0,0.148968306,0.132416272,0.115864238,0.173796357,0.220693787,0.28217643,0.177421341,0.127691994,0.197556297,0.136553395
0.24319952,0.127105616,0.146802047,0.107409184,0.266112845,0.054406957,0.208901391,0.266437432,0.284940016,0.157071974,0.196824628,0.168506566,0.119191257,0.119191257,0.119191257,0.164632159,0.141911708,0.164632159,0.179693958,0.146802047,0,0.148168943,0.131705727,0.115242511,0.172863767,0.219509545,0.280725186,0.176508865,0.127035271,0.196540266,0.135851102
0.241948742,0.126427835,0.146019237,0.106836433,0.264744224,0.054116836,0.207827014,0.265067153,0.283474567,0.156264149,0.195812356,0.167639936,0.118551696,0.118551696,0.118551696,0.16374877,0.141150233,0.16374877,0.178769788,0.146019237,0,0.147373893,0.130999016,0.114624139,0.171936208,0.218331693,0.279281423,0.175601074,0.126381927,0.195529455,0.135152417
0.240704397,0.125742637,0.14522786,0.106257414,0.263382648,0.05382354,0.206758158,0.263703919,0.282016666,0.155460483,0.194805294,0.166777762,0.117905157,0.117905157,0.117905157,0.162855743,0.14038045,0.162855743,0.177850366,0.14522786,0,0.146570168,0.130284594,0.11399902,0.17099853,0.21714099,0.277845088,0.174697952,0.125731941,0.194523838,0.134457322
0.239466451,0.125072105,0.144453422,0.105690789,0.262028058,0.053536522,0.205694793,0.262347701,0.280566254,0.154660947,0.193803413,0.165920027,0.117272479,0.117272479,0.117272479,0.16198186,0.139627169,0.16198186,0.176935681,0.144453422,0,0.145783674,0.129585488,0.113387302,0.170080953,0.215975813,0.276416125,0.173799484,0.125085297,0.193523401,0.133765807
0.238234872,0.124405168,0.143683135,0.105127201,0.260680455,0.053251043,0.204636905,0.26099844,0.279123302,0.153865525,0.192806682,0.165066704,0.116643214,0.116643214,0.116643214,0.161112691,0.138877953,0.161112691,0.176025696,0.143683135,0,0.145001422,0.128890153,0.112778884,0.169168326,0.214816922,0.274994507,0.172905624,0.124441978,0.192528105,0.133077846
0.237009627,0.123741768,0.142916934,0.104566602,0.259339778,0.052967078,0.203584448,0.259656135,0.27768778,0.153074188,0.191815073,0.164217762,0.116017307,0.116017307,0.116017307,0.160248162,0.138132734,0.160248162,0.175120398,0.142916934,0,0.144223345,0.128198529,0.112173713,0.16826057,0.213664215,0.273580207,0.172016373,0.123801971,0.191537935,0.132393428
0.235790683,0.123081925,0.142154841,0.104009009,0.258005998,0.052684635,0.202537409,0.258320727,0.276259629,0.152286921,0.190828569,0.163373185,0.115394777,0.115394777,0.115394777,0.159388296,0.137391537,0.159388296,0.174219751,0.142154841,0,0.143449467,0.127510637,0.111571807,0.167357711,0.212517728,0.27217317,0.171131683,0.123165253,0.190552853,0.131712527
0.234578009,0.122414861,0.141384408,0.103445314,0.256679057,0.052399102,0.201495757,0.256992187,0.27483882,0.15150371,0.189847128,0.162532961,0.114765456,0.114765456,0.114765456,0.15851905,0.136642253,0.15851905,0.17332373,0.141384408,0,0.142667145,0.12681524,0.110963335,0.166445002,0.211358733,0.270773368,0.170251556,0.122531815,0.18957283,0.131035123
0.233371571,0.121772738,0.140642781,0.102902695,0.255358953,0.052124244,0.200459464,0.255670485,0.273425322,0.150724525,0.188870749,0.161697058,0.114159685,0.114159685,0.114159685,0.157682333,0.135921009,0.157682333,0.172432324,0.140642781,0,0.141914099,0.126145866,0.110377633,0.165566449,0.21024311,0.269380776,0.169375946,0.121901634,0.188597855,0.130361207
0.232171338,0.121134021,0.139905088,0.102362955,0.254045629,0.051850844,0.199428498,0.254355562,0.272019106,0.149949351,0.187899387,0.160865448,0.113557147,0.113557147,0.113557147,0.156850081,0.135203614,0.156850081,0.171545508,0.139905088,0,0.141165073,0.125480065,0.109795057,0.164692585,0.209133441,0.267995337,0.168504837,0.121274689,0.187627899,0.129690762
0.230977278,0.120488065,0.139159033,0.101817097,0.252739083,0.051574346,0.198402831,0.253047418,0.270620113,0.149178158,0.186933014,0.160038115,0.1129478,0.1129478,0.1129478,0.156008424,0.134478112,0.156008424,0.170663245,0.139159033,0,0.140407582,0.124806739,0.109205897,0.163808846,0.208011232,0.266617025,0.167638214,0.12065097,0.186662924,0.129023759
