Date,SUB-ASSET,PDP Wells Online,PDP Wellhead Prod - Oil (MBbl),PDP Wellhead Prod - Gas (MMcf),PDP WI Prod - NGL - All Streams (MBbl),PDP Wellhead Prod - Water (MBbl),PDP NRI Prod - Oil (MBbl),PDP NRI Prod - Residue Gas - All (MMcf),PDP NRI Prod - NGL - All Streams (MBbl),PDP Opex ($k),Infrastructure / Other Capex,Capex From Prior Periods,BOP Working Capital Balance,Rig Mob / Demob,infra input,agl_opex_per_well_k,,
49765,Farmar,110,28.70741018,270.1411342,27.01411164,41.41614235,21.51424271,145.44716,20.20099405,383.4262923,0,0,0,0,0,2.5,,
49795,Farmar,110,28.55976759,268.7579899,26.87579722,41.2031384,21.40359479,144.7024688,20.09756459,370.9026741,0,0,0,0,0,2.5,,
49826,Farmar,110,28.41288423,267.3819002,26.73818839,40.9912303,21.29351559,143.9615763,19.994663,383.1067242,0,0,0,0,0,2.5,,
49856,Farmar,110,28.26675639,266.0128365,26.60128201,40.78041168,21.18400275,143.2244651,19.89228646,370.595007,0,0,0,0,0,2.5,,
49887,Farmar,110,28.12138015,264.6507599,26.46507426,40.57067778,21.07505307,142.4911164,19.79043234,382.7904383,0,0,0,0,0,2.5,,
49918,Farmar,110,27.97675154,263.2956347,26.32956189,40.36202233,20.96666394,141.7615109,19.6890983,382.633515,0,0,0,0,0,2.5,,
49948,Farmar,109,27.73436396,261.7504199,26.17504042,39.90818279,20.78495496,140.9292443,19.57350577,370.1394163,0,0,0,0,0,2.5,,
49979,Farmar,109,27.59172574,260.410102,26.04100854,39.70293483,20.67805766,140.2076135,19.47327912,382.322082,0,0,0,0,0,2.5,,
50009,Farmar,109,27.44982111,259.0766298,25.90766123,39.49874179,20.57171011,139.4896657,19.37356429,369.8395819,0,0,0,0,0,2.5,,
50040,Farmar,109,27.30864633,257.7499615,25.7749944,39.29559937,20.46590971,138.7753827,19.27435812,382.013847,0,0,0,0,0,2.5,,
50071,Farmar,109,27.16819752,256.430068,25.64300533,39.09350139,20.36065312,138.0647466,19.17565897,381.8609153,0,0,0,0,0,2.5,,
50099,Farmar,109,27.02847112,255.1169106,25.51168936,38.89244314,20.25593797,137.3577376,19.07746305,344.7692131,0,0,0,0,0,2.5,,
50130,Farmar,109,26.88946336,253.8104564,25.38104407,38.69241896,20.15176139,136.6543372,18.97976875,381.5574115,0,0,0,0,0,2.5,,
50160,Farmar,109,26.75117037,252.5106693,25.25106519,38.49342301,20.04812043,135.9545269,18.88257259,369.1033812,0,0,0,0,0,2.5,,
50191,Farmar,109,26.61358878,251.2175209,25.12175047,38.29545087,19.94501287,135.2582906,18.78587312,381.2570197,0,0,0,0,0,2.5,,
50221,Farmar,109,26.47671458,249.9309714,24.99309553,38.09849672,19.84243524,134.5656078,18.68966715,368.814174,0,0,0,0,0,2.5,,
50252,Farmar,109,26.34054452,248.6509933,24.86509761,37.90255563,19.74038546,133.8764604,18.59395232,380.9597091,0,0,0,0,0,2.5,,
50283,Farmar,109,26.20507491,247.3775508,24.7377535,37.70762228,19.63886047,133.1908332,18.49872639,380.8122009,0,0,0,0,0,2.5,,
50313,Farmar,109,26.07030186,246.1106093,24.61105933,37.51369144,19.53785744,132.5087071,18.40398657,368.3859196,0,0,0,0,0,2.5,,
50344,Farmar,109,25.93622199,244.8501367,24.48501231,37.32075816,19.43737407,131.8300623,18.30973061,380.5194546,0,0,0,0,0,2.5,,
50374,Farmar,109,25.80283166,243.5961013,24.3596087,37.12881676,19.33740738,131.1548839,18.2159558,368.1040747,0,0,0,0,0,2.5,,
50405,Farmar,109,25.67012731,242.3484691,24.23484545,36.93786296,19.23795482,130.4831522,18.12265971,380.2297128,0,0,0,0,0,2.5,,
50436,Farmar,109,25.53810547,241.1072063,24.11071909,36.74789086,19.13901375,129.8148506,18.02984003,380.085958,0,0,0,0,0,2.5,,
50464,Farmar,109,25.40676262,239.8722835,23.9872268,36.55889582,19.04058149,129.1499622,17.93749439,343.1742693,0,0,0,0,0,2.5,,
50495,Farmar,109,25.27609524,238.643666,23.86436514,36.37087322,18.94265546,128.4884697,17.84562035,379.8006636,0,0,0,0,0,2.5,,
50525,Farmar,109,25.14610011,237.4213258,23.74213123,36.18381741,18.84523327,127.8303557,17.75421564,367.4120485,0,0,0,0,0,2.5,,
50556,Farmar,109,25.01677341,236.2052266,23.62052123,35.99772384,18.74831189,127.1756008,17.66327764,379.518296,0,0,0,0,0,2.5,,
50586,Farmar,109,24.88811183,234.9953372,23.4995323,35.81258706,18.65188913,126.5241905,17.57280389,367.1401943,0,0,0,0,0,2.5,,
50617,Farmar,109,24.76011201,233.7916297,23.37916146,35.62840255,18.55596228,125.8761087,17.48279248,379.2388244,0,0,0,0,0,2.5,,
50648,Farmar,109,24.63277046,232.5940696,23.25940548,35.44516497,18.46052883,125.2313362,17.39324077,379.1001679,0,0,0,0,0,2.5,,
50678,Farmar,109,24.50608383,231.4026266,23.14026118,35.26287,18.36558616,124.589857,17.30414648,366.7376346,0,0,0,0,0,2.5,,
50709,Farmar,109,24.38004869,230.2172662,23.02172517,35.08151278,18.27113161,123.9516527,17.215507,378.8249857,0,0,0,0,0,2.5,,
50739,Farmar,109,24.25466165,229.0379611,22.90379466,34.90108799,18.1771629,123.3167086,17.12732031,366.4726969,0,0,0,0,0,2.5,,
50770,Farmar,109,24.12991958,227.8646823,22.78646684,34.72159109,18.08367746,122.6850091,17.03958425,378.5526273,0,0,0,0,0,2.5,,
50801,Farmar,109,24.00581899,226.6973979,22.6697383,34.54301707,17.9906727,122.0565375,16.95229638,378.4174982,0,0,0,0,0,2.5,,
50829,Farmar,109,23.88235668,225.5360712,22.55360575,34.365362,17.89814641,121.4312732,16.86545412,341.6750243,0,0,0,0,0,2.5,,
50860,Farmar,109,23.75952937,224.3806815,22.43806686,34.18862067,17.80609615,120.8092046,16.77905588,378.1493213,0,0,0,0,0,2.5,,
50890,Farmar,109,23.63733386,223.2311933,22.32311792,34.01278804,17.71451898,120.1903137,16.69309867,365.822192,0,0,0,0,0,2.5,,
50921,Farmar,109,23.51576671,222.0875779,22.20875648,33.83785991,17.62341305,119.5745842,16.6075809,377.8838957,0,0,0,0,0,2.5,,
50951,Farmar,109,23.39482477,220.9498062,22.09497923,33.6638314,17.53277561,118.9620018,16.52249988,365.5666499,0,0,0,0,0,2.5,,
50982,Farmar,109,23.27450481,219.8178462,21.9817832,33.49069785,17.44260421,118.3525483,16.43785357,377.6211952,0,0,0,0,0,2.5,,
51013,Farmar,109,23.15480364,218.6916707,21.86916576,33.3184546,17.35289662,117.7462087,16.35363971,377.4908534,0,0,0,0,0,2.5,,
51043,Farmar,109,23.03571819,217.5712484,21.75712345,33.1470974,17.26365047,117.1429657,16.26985615,365.1882439,0,0,0,0,0,2.5,,
51074,Farmar,109,22.91724517,216.456552,21.64565392,32.97662146,17.17486333,116.5428077,16.18650074,377.2321843,0,0,0,0,0,2.5,,
51104,Farmar,109,22.7993815,215.3475526,21.53475396,32.80702236,17.08653281,115.945715,16.10357132,364.9392051,0,0,0,0,0,2.5,,
51135,Farmar,109,22.68212391,214.2442179,21.42442047,32.63829527,16.99865646,115.3516734,16.02106549,376.9761676,0,0,0,0,0,2.5,,
51166,Farmar,109,22.56546947,213.1465225,21.31465096,32.47043623,16.91123214,114.7606671,15.93898125,376.8491452,0,0,0,0,0,2.5,,
51195,Farmar,109,22.44941497,212.0544373,21.2054425,32.30344011,16.82425747,114.1726823,15.85731675,348.0749011,0,0,0,0,0,2.5,,
51226,Farmar,109,22.33395722,210.9679295,21.09679167,32.13730305,16.73772993,113.5876996,15.77606907,371.9547052,0,0,0,0,0,2.5,,
51256,Farmar,109,22.21909344,209.8869777,20.98869647,31.97202053,16.65164769,113.0057087,15.69523697,359.8354699,0,0,0,0,0,2.5,,
51287,Farmar,109,22.10482037,208.8115508,20.88115382,31.80758807,16.56600805,112.4266921,15.61481808,371.7059107,0,0,0,0,0,2.5,,
51317,Farmar,109,21.99113482,207.7416161,20.7741603,31.64400092,16.48080875,111.8506326,15.53480973,359.5959404,0,0,0,0,0,2.5,,
51348,Farmar,109,21.87803415,206.6771526,20.66771398,31.4812555,16.39604779,111.2775181,15.45521057,371.459668,0,0,0,0,0,2.5,,
51379,Farmar,109,21.76551524,205.6181306,20.56181186,31.31934711,16.31172278,110.7073345,15.37601844,371.3374973,0,0,0,0,0,2.5,,
51409,Farmar,109,21.65357493,204.56452,20.45645072,31.15827133,16.2278312,110.1400642,15.29723062,359.2412438,0,0,0,0,0,2.5,,
51440,Farmar,109,21.54221034,203.5162939,20.35162811,30.99802391,16.14437145,109.5756922,15.21884578,371.0950339,0,0,0,0,0,2.5,,
51470,Farmar,109,21.43141843,202.473425,20.24734117,30.83860066,16.0613407,109.0142051,15.1408614,359.0078098,0,0,0,0,0,2.5,,
51501,Farmar,109,21.32119638,201.4358898,20.1435876,30.67999754,15.97873702,108.4555886,15.06327579,370.8550601,0,0,0,0,0,2.5,,
51532,Farmar,109,21.21154105,200.4036551,20.04036415,30.52220973,15.89655802,107.8998262,14.98608671,370.7359981,0,0,0,0,0,2.5,,
51560,Farmar,109,21.10244979,199.3766975,19.93766858,30.36523349,15.81480187,107.3469048,14.90929215,334.7513341,0,0,0,0,0,2.5,,
51591,Farmar,109,20.99391959,198.3549908,19.83549786,30.20906471,15.73346607,106.7968116,14.83289035,370.4997079,0,0,0,0,0,2.5,,
51621,Farmar,109,20.88594762,197.3385075,19.73384949,30.05369902,15.65254864,106.2495302,14.75687884,358.4346513,0,0,0,0,0,2.5,,
51652,Farmar,109,20.77853091,196.3272208,19.63272078,29.89913258,15.57204738,105.7050465,14.68125611,370.2658418,0,0,0,0,0,2.5,,
51682,Farmar,109,20.67166655,195.3211017,19.53210897,29.74536077,15.49196012,105.1633444,14.60601997,358.2094919,0,0,0,0,0,2.5,,
51713,Farmar,109,20.56535193,194.3201292,19.43201173,29.5923799,15.41228475,104.6244145,14.5311684,370.034374,0,0,0,0,0,2.5,,
51744,Farmar,109,20.45958413,193.3242735,19.33242624,29.440186,15.33301916,104.088239,14.45669954,369.9195333,0,0,0,0,0,2.5,,
51774,Farmar,109,20.35436028,192.3335089,19.23334968,29.28877481,15.25416124,103.5548043,14.38261143,357.8760775,0,0,0,0,0,2.5,,
51805,Farmar,109,20.2496776,191.3478094,19.13477972,29.13814239,15.17570904,103.0240964,14.308902,369.6916174,0,0,0,0,0,2.5,,
51835,Farmar,109,20.14553327,190.3671505,19.03671391,28.98828433,15.09766012,102.4961032,14.23556952,357.65665,0,0,0,0,0,2.5,,
51866,Farmar,109,20.04192447,189.3915047,18.9391493,28.83919729,15.02001268,101.9708078,14.16261195,369.4660427,0,0,0,0,0,2.5,,
51897,Farmar,109,19.93884861,188.4208471,18.84208353,28.69087702,14.94276455,101.4481987,14.09002735,369.3541237,0,0,0,0,0,2.5,,
51925,Farmar,109,19.83630286,187.4551542,18.74551428,28.5433195,14.86591375,100.9282634,14.01781403,333.5096079,0,0,0,0,0,2.5,,
51956,Farmar,109,19.73428455,186.4944002,18.64943887,28.39652072,14.78945824,100.4109866,13.94596996,369.1320118,0,0,0,0,0,2.5,,
51986,Farmar,109,19.63279085,185.538557,18.55385457,28.25047702,14.71339582,99.89635327,13.87449319,357.1178801,0,0,0,0,0,2.5,,
52017,Farmar,109,19.53181923,184.5876041,18.45875928,28.10518456,14.63772472,99.38435275,13.80338201,368.9121762,0,0,0,0,0,2.5,,
52047,Farmar,109,19.43136677,183.6415112,18.36415,27.96063904,14.5624426,98.87496901,13.73263443,356.906231,0,0,0,0,0,2.5,,
52078,Farmar,109,19.33143098,182.700259,18.27002477,27.81683712,14.48754772,98.36819301,13.66224861,368.6945976,0,0,0,0,0,2.5,,
52109,Farmar,109,19.23200921,181.7638199,18.17638083,27.67377473,14.41303813,97.86400609,13.5922228,368.5866479,0,0,0,0,0,2.5,,
52139,Farmar,109,19.13309878,180.8321701,18.0832159,27.53144819,14.33891177,97.36239882,13.52255513,356.5928256,0,0,0,0,0,2.5,,
52170,Farmar,109,19.03469694,179.9052845,17.99052737,27.38985365,14.26516653,96.86335605,13.45324383,368.3724079,0,0,0,0,0,2.5,,
52200,Farmar,109,18.93680121,178.9831392,17.89831272,27.24898718,14.1918005,96.36686629,13.38428668,356.386561,0,0,0,0,0,2.5,,
52231,Farmar,109,18.83940897,178.0657096,17.80656994,27.10884515,14.11881187,95.87291605,13.31568244,368.1603667,0,0,0,0,0,2.5,,
52262,Farmar,108,18.69339578,176.2687802,17.62687691,26.674693,14.00935723,94.90402693,13.18111446,368.0551621,0,0,0,0,0,2.5,,
52290,Farmar,108,18.59725542,175.3652602,17.53652493,26.53750463,13.93730687,94.41757121,13.11355122,332.3423876,0,0,0,0,0,2.5,,
52321,Farmar,108,18.50160953,174.4663615,17.44663506,26.401022,13.86562718,93.93360437,13.04633367,367.8463773,0,0,0,0,0,2.5,,
52351,Farmar,108,18.40645548,173.5720589,17.35720481,26.26524099,13.79431604,93.45211194,12.9794597,355.8801174,0,0,0,0,0,2.5,,
52382,Farmar,108,18.31179078,172.6823299,17.26823187,26.13015851,13.72337166,92.97308211,12.91292778,367.6397317,0,0,0,0,0,2.5,,
52412,Farmar,108,18.21761306,171.7971544,17.17971448,25.99577075,13.65279222,92.49650308,12.8467364,355.6811669,0,0,0,0,0,2.5,,
52443,Farmar,107,18.03596662,170.4767408,17.04767303,25.4223087,13.51661107,91.78488881,12.74790102,367.435206,0,0,0,0,0,2.5,,
52474,Farmar,107,17.94320746,169.6028586,16.96028477,25.29156143,13.4470949,91.31439427,12.68255446,367.3337342,0,0,0,0,0,2.5,,
52504,Farmar,106,17.81185407,167.5613115,16.75613017,25.12241529,13.34863294,90.21335368,12.52963227,355.3865638,0,0,0,0,0,2.5,,
52535,Farmar,106,17.72024747,166.7023751,16.67023647,24.99321021,13.27998074,89.75091551,12.46540459,367.1323486,0,0,0,0,0,2.5,,
52565,Farmar,106,17.62911202,165.8478332,16.58478233,24.86466994,13.2116817,89.29084274,12.40150573,355.1926772,0,0,0,0,0,2.5,,
52596,Farmar,106,17.53844528,164.997662,16.49976524,24.73679066,13.14373379,88.83312358,12.3379336,366.9330301,0,0,0,0,0,2.5,,
52627,Farmar,106,17.44824478,164.1518394,16.41518297,24.60956885,13.07613538,88.37774519,12.27468662,366.8341405,0,0,0,0,0,2.5,,
52656,Farmar,106,17.35850822,163.310346,16.33103361,24.48300163,13.00888454,87.92469775,12.21176333,343.0753842,0,0,0,0,0,2.5,,
52687,Farmar,106,17.26923314,162.4731539,16.24731435,24.35708503,12.94197975,87.47396579,12.14916172,366.6378789,0,0,0,0,0,2.5,,
52717,Farmar,106,17.18041735,161.6402483,16.16402389,24.23181646,12.87541904,87.02554227,12.08688062,354.7166187,0,0,0,0,0,2.5,,
52748,Farmar,106,17.09205829,160.811603,16.08115935,24.1071921,12.80920065,86.57941209,12.02491812,366.4436342,0,0,0,0,0,2.5,,
52778,Farmar,106,17.00415361,159.9871959,15.99871863,23.98320839,12.74332273,86.13556339,11.96327253,354.5296062,0,0,0,0,0,2.5,,
52809,Farmar,106,16.91670097,159.1670069,15.91669977,23.85986222,12.67778364,85.69398579,11.90194225,366.2513817,0,0,0,0,0,2.5,,
52840,Farmar,106,16.82969814,158.3510145,15.83510042,23.73715047,12.61258163,85.25466808,11.84092575,366.1559947,0,0,0,0,0,2.5,,
52870,Farmar,106,16.74314275,157.5391957,15.75391858,23.61507004,12.54771488,84.81759659,11.78022152,354.2526767,0,0,0,0,0,2.5,,
52901,Farmar,106,16.65703252,156.7315317,15.6731523,23.49361721,12.48318185,84.38276189,11.71982782,365.9666928,0,0,0,0,0,2.5,,
52931,Farmar,106,16.57136508,155.9279997,15.59279906,23.37278912,12.41898058,83.95015193,11.65974308,354.0704259,0,0,0,0,0,2.5,,
52962,Farmar,106,16.48613836,155.1285797,15.512857,23.25258274,12.35510966,83.51975621,11.59996589,365.7793341,0,0,0,0,0,2.5,,
52993,Farmar,106,16.40134994,154.3332511,15.43332422,23.13299435,12.29156706,83.09156245,11.54049457,365.6863761,0,0,0,0,0,2.5,,
53021,Farmar,106,16.31699767,153.5419919,15.35419823,23.01402123,12.22835147,82.6655598,11.48132756,326.0204153,0,0,0,0,0,2.5,,
53052,Farmar,106,16.23307918,152.7547803,15.27547713,22.8956597,12.16546102,82.24173761,11.42246328,360.8595279,0,0,0,0,0,2.5,,
53082,Farmar,106,16.14959235,151.9715993,15.19715896,22.7779071,12.102894,81.82008321,11.36390023,349.1306609,0,0,0,0,0,2.5,,
53113,Farmar,106,16.0665348,151.1924249,15.1192416,22.66076011,12.04064858,81.40058749,11.30563696,356.0735381,0,0,0,0,0,2.5,,
53143,Farmar,105,15.96897705,148.7005923,14.87005831,22.4546513,11.96765255,80.06657144,11.12035692,341.5978936,0,0,0,0,0,2.5,,
53174,Farmar,105,15.88684843,147.9382,14.79381915,22.33916702,11.90610282,79.65607162,11.06334312,352.8952156,0,0,0,0,0,2.5,,
53205,Farmar,105,15.80514215,147.1797108,14.71797019,22.22427633,11.84486949,79.24767288,11.00662104,352.806399,0,0,0,0,0,2.5,,
53235,Farmar,105,15.72385609,146.4251019,14.64250934,22.10997658,11.78395122,78.84136295,10.95018924,338.374488,0,0,0,0,0,2.5,,
53266,Farmar,103,15.5361227,143.8229846,14.38229756,21.8769797,11.64319715,77.43739359,10.75519343,349.5664162,0,0,0,0,0,2.5,,
53296,Farmar,103,15.45622032,143.0856017,14.30855937,21.76446618,11.58331608,77.04037508,10.70005192,338.2061058,0,0,0,0,0,2.5,,
53327,Farmar,103,15.37672877,142.3519912,14.23519827,21.65253129,11.52374301,76.64538718,10.64519246,349.3933148,0,0,0,0,0,2.5,,
53358,Farmar,103,15.29764606,141.6221364,14.16221276,21.54117204,11.46447618,76.25242117,10.5906138,349.3074319,0,0,0,0,0,2.5,,
53386,Farmar,103,15.21897007,140.8960152,14.08960069,21.43038543,11.40551427,75.8614652,10.53631442,315.426314,0,0,0,0,0,2.5,,
53417,Farmar,103,15.14069873,140.1736108,14.01736018,21.32016885,11.34685558,75.4725109,10.48229288,349.1369894,0,0,0,0,0,2.5,,
53447,Farmar,103,15.06282997,139.4549028,13.9454894,21.21051918,11.28849857,75.08554533,10.42854784,337.7926679,0,0,0,0,0,2.5,,
53478,Farmar,103,14.98536169,138.7398731,13.8739864,21.10143306,11.23044173,74.70056229,10.37507778,348.9682919,0,0,0,0,0,2.5,,
53508,Farmar,103,14.9082918,138.0285031,13.80284945,20.99290804,11.17268345,74.31754863,10.32188147,337.6302531,0,0,0,0,0,2.5,,
53539,Farmar,103,14.83161823,137.3207745,13.73207659,20.88494122,11.11522214,73.93649513,10.26895747,348.8013271,0,0,0,0,0,2.5,,
53570,Farmar,102,14.67198832,136.199915,13.61999063,20.69417905,10.99554333,73.3323456,10.18504775,348.7184885,0,0,0,0,0,2.5,,
53600,Farmar,102,14.59653006,135.5015557,13.55015475,20.58774857,10.93899316,72.95634078,10.13282489,337.3897494,0,0,0,0,0,2.5,,
53631,Farmar,102,14.5214599,134.8067694,13.48067611,20.48186557,10.88273369,72.58225899,10.0808691,348.5540855,0,0,0,0,0,2.5,,
53661,Farmar,102,14.44677577,134.1155405,13.41155323,20.36163252,10.8267636,72.21009332,10.02917942,337.2209904,0,0,0,0,0,2.5,,
53692,Farmar,102,14.37247576,133.4278486,13.34278401,20.25691216,10.77108144,71.83983171,9.97775412,348.3805976,0,0,0,0,0,2.5,,
53723,Farmar,102,14.29855792,132.7436764,13.27436683,20.15273056,10.7156856,71.47146461,9.926592134,343.6804686,0,0,0,0,0,2.5,,
53751,Farmar,102,14.22502025,132.0630075,13.20629989,20.0490849,10.66057465,71.10498443,9.875691938,310.3487882,0,0,0,0,0,2.5,,
53782,Farmar,102,14.1518607,131.3858216,13.13858133,19.94597208,10.6057471,70.74037878,9.825052401,343.5208329,0,0,0,0,0,2.5,,
53812,Farmar,102,14.07907747,130.7121023,13.07120945,19.84338971,10.55120164,70.37763939,9.774672045,327.8697112,0,0,0,0,0,2.5,,
53843,Farmar,102,14.00666862,130.0418333,13.0041825,19.74133505,10.49693666,70.01675819,9.724549553,338.7202622,0,0,0,0,0,2.5,,
53873,Farmar,101,13.85317565,128.9269838,12.89269758,19.55834854,10.38185844,69.41579877,9.641082914,327.7182855,0,0,0,0,0,2.5,,
53904,Farmar,101,13.78192858,128.2658624,12.8265855,19.45775979,10.3284644,69.05984657,9.5916451,338.564595,0,0,0,0,0,2.5,,
53935,Farmar,101,13.71104785,127.6081255,12.76081177,19.35768812,10.27534492,68.7057162,9.542460308,338.4873581,0,0,0,0,0,2.5,,
53965,Farmar,101,13.64053178,126.9537554,12.69537476,19.25813139,10.22249862,68.3533989,9.493527353,327.4940525,0,0,0,0,0,2.5,,
53996,Farmar,101,13.57037833,126.3027358,12.63027277,19.15908643,10.1699242,68.00288519,9.444844852,338.3340803,0,0,0,0,0,2.5,,
54026,Farmar,101,13.50058575,125.6550496,12.56550415,19.06055119,10.11762019,67.65416623,9.396411738,327.34648,0,0,0,0,0,2.5,,
54057,Farmar,100,13.35283664,124.6974169,12.4697409,18.88420703,10.00684858,67.13807072,9.324731789,338.1823721,0,0,0,0,0,2.5,,
54088,Farmar,100,13.2841628,124.0579555,12.40579483,18.78708525,9.95538316,66.79378253,9.276914049,338.1071018,0,0,0,0,0,2.5,,
54117,Farmar,100,13.21584221,123.4217678,12.34217601,18.69046318,9.904182531,66.45125694,9.229341057,316.2236906,0,0,0,0,0,2.5,,
54148,Farmar,100,13.14787291,122.7888378,12.27888304,18.59433785,9.853245178,66.11048567,9.182011675,333.3167247,0,0,0,0,0,2.5,,
54178,Farmar,100,13.08025317,122.1591469,12.21591387,18.49870683,9.802569828,65.77145811,9.13492441,322.4931853,0,0,0,0,0,2.5,,
54209,Farmar,100,13.01298126,121.5326813,12.15326738,18.40356775,9.752155046,65.43416641,9.088078503,333.1695689,0,0,0,0,0,2.5,,
54239,Farmar,100,12.94605531,120.9094229,12.09094155,18.30891798,9.701999558,65.09860146,9.041472355,322.3515091,0,0,0,0,0,2.5,,
54270,Farmar,100,12.87947357,120.2893548,12.0289347,18.21475501,9.652102011,64.76475539,8.995104635,333.0239263,0,0,0,0,0,2.5,,
54301,Farmar,98,12.71559809,118.029124,11.80291167,17.98203976,9.52923406,63.54521535,8.825724182,332.9516651,0,0,0,0,0,2.5,,
54331,Farmar,97,12.60571331,116.5340754,11.65340681,17.84506952,9.446858853,62.73886925,8.713731653,317.6873725,0,0,0,0,0,2.5,,
54362,Farmar,97,12.54088199,115.9364681,11.59364612,17.75329219,9.39827354,62.41713636,8.669046519,328.2055828,0,0,0,0,0,2.5,,
54392,Farmar,97,12.47638409,115.3419207,11.53419132,17.66198687,9.349938152,62.09704986,8.624590099,317.5495934,0,0,0,0,0,2.5,,
54423,Farmar,97,12.41221794,114.7504172,11.47504093,17.57115094,9.301851294,61.77860271,8.580361288,328.0639446,0,0,0,0,0,2.5,,
54454,Farmar,97,12.34838173,114.1619416,11.41619341,17.48078233,9.25401175,61.46178616,8.536358932,327.9936698,0,0,0,0,0,2.5,,
54482,Farmar,97,12.28487383,113.5764798,11.3576473,17.39087841,9.206418223,61.14659149,8.492581967,296.1892019,0,0,0,0,0,2.5,,
54513,Farmar,97,12.22169254,112.9940157,11.29940087,17.30143687,9.159069523,60.83301064,8.449029108,327.8542087,0,0,0,0,0,2.5,,
54543,Farmar,97,12.15883618,112.4145332,11.24145256,17.2124553,9.111964269,60.52103493,8.405699133,317.2113032,0,0,0,0,0,2.5,,
54574,Farmar,97,12.09630313,111.8380185,11.18380113,17.1239314,9.06510129,60.21065704,8.362591122,327.7161746,0,0,0,0,0,2.5,,
54604,Farmar,97,12.03409173,111.2644556,11.12644492,17.03586285,9.018479423,59.90186824,8.319703903,317.0784108,0,0,0,0,0,2.5,,
54635,Farmar,97,11.97220024,110.6938293,11.06938223,16.9482472,8.972097223,59.59466129,8.277036137,327.5795576,0,0,0,0,0,2.5,,
54666,Farmar,97,11.91062708,110.1261256,11.01261191,16.86108223,8.925953622,59.28902715,8.234586966,327.5117777,0,0,0,0,0,2.5,,
54696,Farmar,97,11.84937055,109.5613284,10.9561322,16.77436534,8.880047358,58.98495775,8.192355055,316.8816231,0,0,0,0,0,2.5,,
54727,Farmar,96,11.72755095,108.3906419,10.83906352,16.62721649,8.788718556,58.35370322,8.104680826,327.3772573,0,0,0,0,0,2.5,,
54757,Farmar,96,11.667236,107.8347461,10.78347396,16.54170243,8.743518035,58.05443068,8.063115295,316.7521129,0,0,0,0,0,2.5,,
54788,Farmar,96,11.60723123,107.2816961,10.72816895,16.45662829,8.698549995,57.7566907,8.021762444,327.2441189,0,0,0,0,0,2.5,,
54819,Farmar,96,11.54753509,106.7314788,10.67314723,16.37199172,8.653813278,57.46047559,7.9806215,327.17806,0,0,0,0,0,2.5,,
54847,Farmar,96,11.48814596,106.1840779,10.61840713,16.2877903,8.609306595,57.1657767,7.939691072,295.4563114,0,0,0,0,0,2.5,,
54878,Farmar,96,11.42906231,105.6394821,10.56394755,16.20402207,8.565028782,56.87258797,7.898970402,327.0469658,0,0,0,0,0,2.5,,
54908,Farmar,96,11.37028244,105.0976742,10.50976673,16.12068449,8.520978679,56.58090038,7.858458181,316.4341184,0,0,0,0,0,2.5,,
54939,Farmar,95,11.24016912,103.8422834,10.3842277,14.96323948,8.423428377,55.90387318,7.764426625,326.9172132,0,0,0,0,0,2.5,,
54969,Farmar,95,11.18236083,103.3096956,10.33096885,14.88628328,8.380106579,55.61715431,7.724604616,316.3091992,0,0,0,0,0,2.5,,
55000,Farmar,95,11.12484982,102.7798353,10.27798289,14.809723,8.337007594,55.33190509,7.684986624,326.7887957,0,0,0,0,0,2.5,,
55031,Farmar,95,11.06763449,102.2526876,10.22526815,14.73355635,8.294130204,55.04811531,7.645571487,326.7250798,0,0,0,0,0,2.5,,
55061,Farmar,95,11.01071354,101.7282405,10.17282341,14.65778151,8.251473462,54.76577995,7.606358128,316.1242184,0,0,0,0,0,2.5,,
55092,Farmar,94,10.86782214,101.0339524,10.10339464,14.49613313,8.144338611,54.39172554,7.554406178,326.5986306,0,0,0,0,0,2.5,,
55122,Farmar,94,10.81192882,100.5157499,10.05157439,14.4215794,8.102452208,54.11275293,7.515659998,316.002478,0,0,0,0,0,2.5,,
55153,Farmar,94,10.75632287,100.0002024,10.00001964,14.34740894,8.060781147,53.83520938,7.477112326,326.4734796,0,0,0,0,0,2.5,,
55184,Farmar,93,10.67181112,98.31962347,9.831961729,14.1933425,7.997430584,52.92854521,7.351186682,326.4113884,0,0,0,0,0,2.5,,
55212,Farmar,92,10.53866222,97.50229364,9.750228788,14.04208243,7.897601908,52.48803128,7.290004147,294.767393,0,0,0,0,0,2.5,,
55243,Farmar,92,10.4844617,97.00221069,9.700220478,13.96986372,7.856984485,52.21882542,7.252614494,326.2881579,0,0,0,0,0,2.5,,
55273,Farmar,91,10.35603893,96.13218445,9.613217918,13.82351549,7.76070006,51.74984669,7.187478542,315.7035651,0,0,0,0,0,2.5,,
55304,Farmar,91,10.30277773,95.63912683,9.563912117,13.75242098,7.720786788,51.4844265,7.150614588,326.1661922,0,0,0,0,0,2.5,,
55334,Farmar,91,10.24979044,95.14859503,9.514858873,13.68169221,7.681078629,51.22036528,7.113939453,315.5861411,0,0,0,0,0,2.5,,
55365,Farmar,91,10.19707561,94.66057559,9.466056925,13.61132704,7.641574725,50.95765727,7.077452154,326.0454779,0,0,0,0,0,2.5,,
55396,Farmar,91,10.14463195,94.17505554,9.41750499,13.54132384,7.60227401,50.69629456,7.041151863,325.9855851,0,0,0,0,0,2.5,,
