TRKRN Water,TRACKER Water,NORTHWEST Water,SOUTHWEST Water,LGOR Water,HGOR Water,B3 LGOR Water,B1 LGOR Water,B3 MGOR Water,B1 MGOR Water,B3 HGOR Water,B1 HGOR Water,NEW A1 LGOR Water,NEW C1 LGOR Water,NEW B1 LGOR Water,NEW B3 LGOR Water,NEW GENERIC Water,GANADOR Water,MUNSON Water,DISCOVERY Water,PDP Water,NEW B3 LGOR Risk90 Water,NEW B3 LGOR Risk80 Water,NEW B3 LGOR Risk70 Water,NEW B3 LGOR Risk90_8750 Water,NEW B3 LGOR_10k Water,ESTE Water,TRACKER-N-ORIG Water,TRACKER-S-ORIG Water,MUNSON-8750 Water,MUNSON-10k Water
0.237112198,0.229550853,0.265122316,0.19397939,0.151037833,0.117909787,0.137999299,0.159313442,0.140530778,0.077303965,0.125618981,0.045930157,0.172604744,0.172604744,0.172604744,0.238409196,0.20550697,0.238409196,0.256477051,0.265122316,0,0.214568277,0.190727357,0.166886437,0.250329656,0.317878928,0.750725933,0.305689392,0.305689392,0.280521774,0.193900176
0.235892715,0.228326791,0.263708572,0.192945011,0.150261046,0.117281042,0.13728956,0.158494087,0.139808029,0.076906387,0.124972917,0.045693937,0.171678575,0.171678575,0.171678575,0.237129931,0.204404253,0.237129931,0.255157983,0.263708572,0,0.213416938,0.189703945,0.165990952,0.248986428,0.316173242,0.746864923,0.304734009,0.304734009,0.279079044,0.192902943
0.234679515,0.227109222,0.262302327,0.191916117,0.149488255,0.116655632,0.136583477,0.15767895,0.139088995,0.076510859,0.124330182,0.045458933,0.170757349,0.170757349,0.170757349,0.235857494,0.203307421,0.235857494,0.253845703,0.262302327,0,0.212271744,0.188685995,0.165100246,0.247650368,0.314476658,0.743023791,0.303784912,0.303784912,0.277643738,0.191910841
0.233472544,0.22589818,0.260903621,0.19089274,0.14871943,0.116033576,0.135881021,0.156868002,0.138373661,0.076117366,0.123690748,0.045225136,0.169841093,0.169841093,0.169841093,0.234591921,0.202216507,0.234591921,0.252540161,0.260903621,0,0.211132729,0.187673537,0.164214345,0.246321517,0.312789228,0.739202428,0.302841949,0.302841949,0.276215801,0.190923833
0.232271779,0.224673885,0.259489607,0.189858162,0.147954558,0.115404711,0.135182176,0.156061227,0.137661999,0.075725894,0.123054608,0.044992542,0.168914841,0.168914841,0.168914841,0.233312541,0.201113691,0.233312541,0.251241333,0.259489607,0,0.209981287,0.186650033,0.163318778,0.244978168,0.311083388,0.735400725,0.301905151,0.301905151,0.274795208,0.189941901
0.231077194,0.223514941,0.258151072,0.18887881,0.147193622,0.114809414,0.134486927,0.155258597,0.136954006,0.075336435,0.122421738,0.044761146,0.16803806,0.16803806,0.16803806,0.232101492,0.200069776,0.232101492,0.249949194,0.258151072,0,0.208891343,0.185681194,0.162471045,0.243706567,0.309468657,0.731618572,0.300974396,0.300974396,0.273381931,0.188965027
0.229888763,0.222362076,0.256819557,0.187904594,0.146436609,0.11421724,0.13379526,0.154460097,0.136249655,0.074948981,0.121792125,0.044530939,0.167165906,0.167165906,0.167165906,0.230896836,0.199031371,0.230896836,0.248663696,0.256819557,0,0.207807153,0.184717469,0.161627785,0.242441678,0.307862448,0.727855861,0.300049652,0.300049652,0.271975918,0.187993172
0.228706436,0.221176313,0.255450048,0.186902579,0.145683488,0.113608168,0.133107146,0.153665711,0.135548915,0.074563518,0.121165745,0.044301915,0.166268895,0.166268895,0.166268895,0.229657845,0.19796337,0.229657845,0.247384814,0.255450048,0,0.206692061,0.183726276,0.160760492,0.241140737,0.30621046,0.724112481,0.299130859,0.299130859,0.270577141,0.18702632
0.227530187,0.219996908,0.254087881,0.185905936,0.144934231,0.113002362,0.132422569,0.15287541,0.134851787,0.074180038,0.120542585,0.044074068,0.165376723,0.165376723,0.165376723,0.228425539,0.196901131,0.228425539,0.2461125,0.254087881,0,0.205582985,0.182740431,0.159897877,0.239846816,0.304567385,0.72038838,0.298217957,0.298217957,0.269185547,0.186064433
0.22635999,0.218823758,0.252732938,0.184914578,0.144188836,0.112399768,0.131741514,0.152089165,0.134158241,0.073798527,0.119922629,0.043847394,0.164489313,0.164489313,0.164489313,0.227199809,0.195844561,0.227199809,0.244846729,0.252732938,0,0.204479828,0.181759847,0.159039866,0.238559799,0.302933078,0.716683391,0.297310883,0.297310883,0.267801109,0.185107492
0.225195821,0.217656898,0.25138526,0.183928536,0.143447275,0.111800406,0.131063968,0.151306975,0.133468261,0.073418977,0.119305863,0.043621885,0.16360669,0.16360669,0.16360669,0.225980692,0.194793691,0.225980692,0.243587476,0.25138526,0,0.203382622,0.180784553,0.158186484,0.237279726,0.301307589,0.712997462,0.296409576,0.296409576,0.266423801,0.18415548
0.224037628,0.216477268,0.250022833,0.182931703,0.142709518,0.111194483,0.1303899,0.150528796,0.132781834,0.07304138,0.118692272,0.043397539,0.162714438,0.162714438,0.162714438,0.224748274,0.193731356,0.224748274,0.242334692,0.250022833,0,0.202273447,0.179798619,0.157323792,0.235985688,0.299664365,0.709330483,0.295513977,0.295513977,0.26505357,0.183208359
0.222885412,0.215322887,0.248689568,0.181956206,0.141975565,0.11060153,0.12971931,0.149754629,0.13209893,0.07266573,0.118081833,0.043174343,0.161841313,0.161841313,0.161841313,0.223542276,0.192691795,0.223542276,0.241088354,0.248689568,0,0.201188048,0.178833821,0.156479593,0.23471939,0.298056368,0.705682399,0.294624084,0.294624084,0.263690388,0.18226611
0.22173912,0.214174695,0.24736345,0.180985939,0.141245386,0.110011757,0.129052168,0.148984443,0.131419548,0.072292012,0.11747454,0.042952298,0.160972899,0.160972899,0.160972899,0.222342785,0.191657842,0.222342785,0.239848438,0.24736345,0,0.200108506,0.177874228,0.155639949,0.233459924,0.296457046,0.702053046,0.293739746,0.293739746,0.262334229,0.181328716
0.220598704,0.213032592,0.246044366,0.180020818,0.140518967,0.109425111,0.128388446,0.148218208,0.130743659,0.07192021,0.116870369,0.042731393,0.160109119,0.160109119,0.160109119,0.221149695,0.190629407,0.221149695,0.238614893,0.246044366,0,0.199034725,0.176919756,0.154804786,0.232207179,0.294866259,0.69844237,0.292860992,0.292860992,0.260985039,0.180396139
0.219464162,0.211896613,0.244732354,0.179060871,0.139796277,0.10884161,0.127728142,0.147455926,0.130071248,0.071550325,0.116269307,0.042511624,0.15925,0.15925,0.15925,0.219963041,0.189606521,0.219963041,0.237387695,0.244732354,0,0.197966737,0.175970433,0.153974129,0.230961193,0.293284055,0.694850261,0.291987762,0.291987762,0.259642792,0.179468361
0.218335444,0.210748201,0.243405984,0.178090419,0.139077302,0.108251724,0.127071228,0.146697551,0.129402286,0.071182342,0.115671331,0.042292986,0.158381508,0.158381508,0.158381508,0.218763442,0.188572475,0.218763442,0.236166797,0.243405984,0,0.196887098,0.175010754,0.153134409,0.229701614,0.291684589,0.691276611,0.291119965,0.291119965,0.258307434,0.178545345
0.21721255,0.209661091,0.242150413,0.177171768,0.138362028,0.107693325,0.126417704,0.145943083,0.128736773,0.070816253,0.115076433,0.042075474,0.157559402,0.157559402,0.157559402,0.217627913,0.187593657,0.217627913,0.234952197,0.242150413,0,0.195865122,0.174102331,0.152339539,0.228509309,0.290170551,0.687721365,0.290257538,0.290257538,0.256978966,0.177627091
0.216095428,0.208579683,0.240901429,0.176257936,0.137650424,0.107137855,0.125767539,0.145192494,0.128074679,0.070452045,0.114484592,0.04185908,0.156741635,0.156741635,0.156741635,0.216498378,0.186620006,0.216498378,0.233743823,0.240901429,0,0.19484854,0.173198702,0.151548865,0.227323297,0.288664504,0.684184413,0.289400482,0.289400482,0.255657307,0.176713543
0.214984055,0.207467416,0.239616804,0.175318028,0.136942491,0.106566534,0.12512072,0.144445767,0.127415989,0.070089708,0.1138958,0.041643799,0.15590056,0.15590056,0.15590056,0.215336649,0.185618605,0.215336649,0.232541675,0.239616804,0,0.193802984,0.172269319,0.150735654,0.226103481,0.287115532,0.680665646,0.288548737,0.288548737,0.254342457,0.175804703
0.213878377,0.206361112,0.238339066,0.174383158,0.136238199,0.105998276,0.124477216,0.143702874,0.126760688,0.069729237,0.113310034,0.041429624,0.155064023,0.155064023,0.155064023,0.214181188,0.184622605,0.214181188,0.231345703,0.238339066,0,0.192763069,0.17134495,0.149926831,0.224890247,0.285574917,0.677164956,0.287702209,0.287702209,0.253034363,0.174900532
0.212778397,0.205260676,0.237068106,0.173453247,0.135537519,0.105433033,0.123837027,0.142963815,0.126108762,0.069370615,0.112727281,0.041216552,0.154231951,0.154231951,0.154231951,0.213031893,0.183631922,0.213031893,0.230155884,0.237068106,0,0.191728703,0.170425514,0.149122325,0.223683487,0.284042524,0.673682286,0.286860901,0.286860901,0.251732998,0.174001012
0.211684074,0.20416614,0.235803959,0.172528321,0.13484045,0.10487082,0.123200131,0.142228544,0.125460181,0.069013844,0.112147525,0.041004576,0.153404367,0.153404367,0.153404367,0.211888798,0.182646583,0.211888798,0.228972192,0.235803959,0,0.190699919,0.169511039,0.148322159,0.222483238,0.282518398,0.670217529,0.28602475,0.28602475,0.250438335,0.173106125
0.210595385,0.203059625,0.234525977,0.171593274,0.134146962,0.104302453,0.122566514,0.141497063,0.124814931,0.068658908,0.111570751,0.040793687,0.152567755,0.152567755,0.152567755,0.210733233,0.181650494,0.210733233,0.22779458,0.234525977,0,0.18965991,0.168586586,0.147513263,0.221269895,0.280977644,0.666770575,0.285193695,0.285193695,0.249150322,0.172215834
0.209512291,0.201976795,0.23327535,0.17067824,0.133457042,0.103746253,0.121936153,0.140769341,0.12417301,0.068305792,0.110996945,0.040583886,0.151749077,0.151749077,0.151749077,0.20960244,0.180675758,0.20960244,0.226623022,0.23327535,0,0.188642196,0.167681952,0.146721708,0.220082562,0.279469919,0.66334137,0.284367676,0.284367676,0.247868931,0.17133012
0.208434766,0.20089977,0.232031428,0.169768112,0.132770674,0.103193034,0.121309034,0.140045363,0.12353439,0.067954497,0.110426084,0.040375162,0.150934816,0.150934816,0.150934816,0.208477747,0.179706282,0.208477747,0.225457495,0.232031428,0,0.187629972,0.166782198,0.145934423,0.218901634,0.27797033,0.659929803,0.283546692,0.283546692,0.246594135,0.170448965
0.207362785,0.199828457,0.230794103,0.16886281,0.132087829,0.10264275,0.120685141,0.139325101,0.122899049,0.067605008,0.109858161,0.040167511,0.150124901,0.150124901,0.150124901,0.207359057,0.178741979,0.207359057,0.224297974,0.230794103,0,0.186623151,0.165887245,0.14515134,0.21772701,0.276478742,0.656535767,0.282730652,0.282730652,0.245325909,0.169572351
0.20629631,0.198762887,0.229563412,0.167962363,0.131408506,0.102095415,0.120064453,0.138608554,0.122266978,0.067257317,0.109293162,0.03996093,0.149319355,0.149319355,0.149319355,0.206246402,0.177782879,0.206246402,0.223144409,0.229563412,0,0.185621762,0.164997122,0.144372481,0.216558722,0.274995203,0.653159205,0.281919525,0.281919525,0.244064198,0.168700241
0.205235329,0.197685657,0.228319252,0.167052061,0.130732677,0.101542091,0.119446961,0.137895692,0.121638157,0.06691141,0.108731063,0.03975541,0.148505021,0.148505021,0.148505021,0.205121608,0.176813315,0.205121608,0.221996777,0.228319252,0,0.184609447,0.164097286,0.143585126,0.215377688,0.273495477,0.64980001,0.281113281,0.281113281,0.242808975,0.167832615
0.204179802,0.196648704,0.227121612,0.166175796,0.13006031,0.101009456,0.118832645,0.137186486,0.121012569,0.066567286,0.108171858,0.039550949,0.147721161,0.147721161,0.147721161,0.204038907,0.175880034,0.204038907,0.220855054,0.227121612,0,0.183635016,0.163231126,0.142827235,0.214240852,0.272051876,0.646458072,0.280311859,0.280311859,0.241560215,0.166969456
0.203129705,0.195617251,0.225930324,0.165304178,0.129391408,0.100479646,0.118221488,0.136480936,0.120390201,0.066224931,0.107615532,0.039347538,0.146941485,0.146941485,0.146941485,0.202961984,0.174951735,0.202961984,0.219719189,0.225930324,0,0.182665786,0.162369587,0.142073389,0.213110083,0.270615979,0.643133336,0.279515228,0.279515228,0.240317863,0.166110727
0.202085012,0.194574107,0.224725533,0.164422681,0.128725939,0.09994383,0.117613477,0.135779012,0.11977103,0.065884337,0.107062063,0.039145175,0.146152998,0.146152998,0.146152998,0.201872891,0.174012945,0.201872891,0.21858916,0.224725533,0,0.181685602,0.161498313,0.141311024,0.211966536,0.269163855,0.639825693,0.278723328,0.278723328,0.239081894,0.16525641
0.201045685,0.193536556,0.223527203,0.16354591,0.128063904,0.099410888,0.117008589,0.1350807,0.119155048,0.06554549,0.106511442,0.038943851,0.145368765,0.145368765,0.145368765,0.200789674,0.17307922,0.200789674,0.217464941,0.223527203,0,0.180710707,0.16063174,0.140552772,0.210829158,0.267719566,0.636535034,0.277936127,0.277936127,0.23785228,0.164406485
0.200011698,0.192504508,0.222335227,0.162673789,0.127405273,0.098880772,0.116406808,0.134385984,0.118542234,0.065208389,0.105963649,0.038743564,0.144588717,0.144588717,0.144588717,0.199712238,0.172150478,0.199712238,0.216346509,0.222335227,0,0.179741014,0.159769791,0.139798567,0.20969785,0.266282984,0.633261304,0.277153564,0.277153564,0.236628994,0.163560934
0.19898304,0.191477993,0.221149642,0.161806344,0.126750031,0.098353498,0.115808129,0.133694835,0.117932572,0.06487302,0.105418675,0.038544305,0.143812877,0.143812877,0.143812877,0.198640615,0.171226746,0.198640615,0.215233838,0.221149642,0,0.178776553,0.158912492,0.13904843,0.208572646,0.264854153,0.630004449,0.276375641,0.276375641,0.23541201,0.16271974
0.197959671,0.190440244,0.219951082,0.160929406,0.12609815,0.097820454,0.115212529,0.133007239,0.117326041,0.064539375,0.104876506,0.038346071,0.143028574,0.143028574,0.143028574,0.1975573,0.170292937,0.1975573,0.21412688,0.219951082,0,0.17780157,0.15804584,0.13829011,0.207435165,0.263409734,0.626764305,0.275602264,0.275602264,0.234201275,0.161882865
0.196941566,0.189424707,0.218778177,0.160071238,0.125449628,0.097298819,0.114619992,0.13232318,0.116722633,0.064207448,0.104337127,0.038148858,0.142261083,0.142261083,0.142261083,0.196497209,0.169379146,0.196497209,0.213025635,0.218778177,0,0.176847488,0.157197767,0.137548046,0.206322069,0.261996279,0.623540871,0.274833435,0.274833435,0.232996788,0.161050308
0.195928688,0.188414615,0.21761156,0.159217671,0.124804437,0.096779981,0.114030496,0.131642644,0.116122325,0.063877229,0.103800524,0.03795266,0.141497733,0.141497733,0.141497733,0.195442837,0.168470285,0.195442837,0.211930029,0.21761156,0,0.175898553,0.15635427,0.136809986,0.205214979,0.260590449,0.620333984,0.274069092,0.274069092,0.23179847,0.160222015
0.194921023,0.18740988,0.21645113,0.158368631,0.124162561,0.096263894,0.113444035,0.1309656,0.115525104,0.063548706,0.103266673,0.037757468,0.140738457,0.140738457,0.140738457,0.194394092,0.167566275,0.194394092,0.210840063,0.21645113,0,0.174954683,0.155515274,0.136075864,0.204113797,0.259192123,0.61714359,0.273309204,0.273309204,0.230606319,0.159397986
0.193918546,0.186410532,0.215296921,0.157524143,0.123523993,0.095750575,0.112860594,0.130292035,0.114930954,0.063221877,0.102735568,0.037563282,0.139983278,0.139983278,0.139983278,0.193351005,0.166667141,0.193351005,0.209755713,0.215296921,0,0.174015904,0.154680804,0.135345703,0.203018555,0.25780134,0.613969633,0.272553711,0.272553711,0.229420311,0.158578202
0.192921219,0.185400247,0.214130081,0.156670413,0.12288871,0.095231637,0.112280149,0.129621948,0.11433986,0.062896728,0.102207201,0.037370095,0.139219859,0.139219859,0.139219859,0.192296538,0.165758199,0.192296538,0.208676929,0.214130081,0,0.173066884,0.15383723,0.134607577,0.201911365,0.256395384,0.610812005,0.271802612,0.271802612,0.228240391,0.157762627
0.191929029,0.18444389,0.213025526,0.155862254,0.122256692,0.0947404,0.111702695,0.128955295,0.113751808,0.062573252,0.10168155,0.0371779,0.138497215,0.138497215,0.138497215,0.19129839,0.164897803,0.19129839,0.207603711,0.213025526,0,0.172168551,0.153038712,0.133908873,0.20086331,0.25506452,0.607670596,0.271055847,0.271055847,0.227066559,0.156951259
0.190941938,0.183492549,0.211926764,0.155058334,0.121627922,0.09425174,0.111128208,0.128292076,0.113166783,0.062251433,0.1011586,0.036986693,0.137778385,0.137778385,0.137778385,0.190305511,0.164041948,0.190305511,0.206536011,0.211926764,0,0.17127496,0.152244409,0.133213858,0.199820786,0.253740681,0.604545352,0.270313354,0.270313354,0.225898762,0.156144063
0.18995992,0.182514061,0.210796649,0.154231473,0.121002386,0.093749136,0.110556674,0.127632261,0.112584762,0.061931272,0.100638336,0.03679647,0.137039067,0.137039067,0.137039067,0.189284333,0.1631617,0.189284333,0.205473804,0.210796649,0,0.170355899,0.151427466,0.132499033,0.198748549,0.25237911,0.601436164,0.269575134,0.269575134,0.224736973,0.15534102
0.188982951,0.18154082,0.209672593,0.153409046,0.12038007,0.093249226,0.109988077,0.126975851,0.112005738,0.061612758,0.100120752,0.036607224,0.136303738,0.136303738,0.136303738,0.188268664,0.162286201,0.188268664,0.204417053,0.209672593,0,0.169441797,0.150614931,0.131788065,0.197682097,0.251024885,0.598342976,0.268841125,0.268841125,0.223581152,0.154542102
0.188011004,0.18057274,0.208554498,0.152590981,0.11976095,0.092751967,0.109422404,0.126322815,0.11142969,0.061295882,0.099605832,0.036418952,0.135572333,0.135572333,0.135572333,0.187258415,0.161415374,0.187258415,0.203365735,0.208554498,0,0.168532574,0.149806732,0.131080891,0.196621336,0.249677887,0.59526568,0.268111328,0.268111328,0.222431273,0.153747291
0.187044067,0.17960985,0.207442398,0.151777302,0.11914502,0.092257375,0.108859647,0.125673138,0.110856609,0.060980635,0.099093561,0.036231648,0.134844874,0.134844874,0.134844874,0.186253617,0.160549245,0.186253617,0.202319824,0.207442398,0,0.167628255,0.149002894,0.130377532,0.195566298,0.248338156,0.59220422,0.267385651,0.267385651,0.221287308,0.152956568
0.186082102,0.178636422,0.206318127,0.150954718,0.118532258,0.09175737,0.108299784,0.125026792,0.110286473,0.060667013,0.098583924,0.036045307,0.134109478,0.134109478,0.134109478,0.185237857,0.159673667,0.185237857,0.201279285,0.206318127,0,0.166714071,0.148190285,0.1296665,0.19449975,0.246983809,0.589158489,0.266664093,0.266664093,0.220149218,0.152169906
0.185125084,0.17768383,0.20521792,0.150149741,0.117922648,0.091268067,0.107742799,0.124383777,0.109719269,0.060355,0.098076908,0.035859924,0.133389847,0.133389847,0.133389847,0.184243872,0.158816859,0.184243872,0.200244104,0.20521792,0,0.165819484,0.147395097,0.12897071,0.193456065,0.245658495,0.586128431,0.265946625,0.265946625,0.219016989,0.151387295
0.184172986,0.176736346,0.204123612,0.149349079,0.117316169,0.090781387,0.107188678,0.123744069,0.109154979,0.060044593,0.097572496,0.035675496,0.132674099,0.132674099,0.132674099,0.183255249,0.157964674,0.183255249,0.199214246,0.204123612,0,0.164929724,0.146604199,0.128278674,0.192418011,0.244340332,0.583113991,0.265233185,0.265233185,0.217890581,0.150608708
0.183225784,0.175793886,0.203035107,0.148552664,0.116712812,0.090297288,0.106637406,0.123107654,0.108593591,0.059735784,0.097070682,0.035492015,0.131962171,0.131962171,0.131962171,0.182271902,0.157117037,0.182271902,0.198189685,0.203035107,0,0.164044712,0.145817522,0.127590332,0.191385498,0.243029203,0.580115006,0.264523743,0.264523743,0.216769968,0.149834126
0.182283452,0.174856479,0.201952439,0.147760519,0.116112557,0.089815785,0.106088969,0.122474511,0.108035089,0.059428563,0.096571444,0.035309478,0.131254083,0.131254083,0.131254083,0.181293861,0.156273972,0.181293861,0.197170398,0.201952439,0,0.163164475,0.145035089,0.126905703,0.190358554,0.241725148,0.577131476,0.263818298,0.263818298,0.215655123,0.149063531
0.181345965,0.173908813,0.200857922,0.146959704,0.115515387,0.089329013,0.105543352,0.121844624,0.107479466,0.059122922,0.096074773,0.03512788,0.130538271,0.130538271,0.130538271,0.180305149,0.15542171,0.180305149,0.196156348,0.200857922,0,0.162274635,0.14424412,0.126213605,0.189320407,0.240406866,0.574163292,0.263116791,0.263116791,0.214546005,0.148296895
0.180413297,0.173011733,0.199821829,0.146201637,0.114921289,0.088868224,0.105000539,0.121217978,0.1069267,0.058818853,0.095580656,0.034947219,0.12986069,0.12986069,0.12986069,0.179369245,0.154614967,0.179369245,0.19514751,0.199821829,0,0.161432321,0.143495396,0.125558472,0.188337707,0.239158993,0.571210343,0.262419159,0.262419159,0.213442589,0.1475342
0.179485423,0.172119357,0.19879117,0.145447545,0.114330247,0.088409851,0.104460516,0.120594551,0.106376775,0.058516346,0.095089084,0.034767487,0.129186685,0.129186685,0.129186685,0.17843828,0.153812483,0.17843828,0.19414386,0.19879117,0,0.160594452,0.142750624,0.124906796,0.187360194,0.237917707,0.568272577,0.261725433,0.261725433,0.212344847,0.146775427
0.17856233,0.171201518,0.197731101,0.144671935,0.113742246,0.087938399,0.103923276,0.119974329,0.105829678,0.058215397,0.094600036,0.034588675,0.12849347,0.12849347,0.12849347,0.177480782,0.152987126,0.177480782,0.193145374,0.197731101,0,0.159732704,0.141984625,0.124236547,0.186354821,0.236641042,0.565349937,0.261035522,0.261035522,0.211252752,0.146020557
0.177643979,0.1702886,0.196676716,0.143900483,0.113157266,0.087469475,0.103388796,0.119357297,0.105285392,0.057915994,0.094113504,0.034410786,0.127803995,0.127803995,0.127803995,0.176528449,0.152166222,0.176528449,0.192152026,0.196676716,0,0.158875604,0.141222759,0.123569914,0.185354871,0.235371265,0.562442315,0.260349426,0.260349426,0.210166279,0.145269573
0.176730359,0.169380523,0.195627923,0.143133123,0.112575297,0.087003037,0.102857069,0.118743439,0.104743911,0.057618131,0.093629473,0.03423381,0.1271182,0.1271182,0.1271182,0.175581198,0.151349699,0.175581198,0.191163782,0.195627923,0,0.158023078,0.140464959,0.122906839,0.184360258,0.234108264,0.559549657,0.259667114,0.259667114,0.209085386,0.144522447
0.175821431,0.168477315,0.194584752,0.142369877,0.111996318,0.0865391,0.102328073,0.118132741,0.104205213,0.0573218,0.093147937,0.034057744,0.126436104,0.126436104,0.126436104,0.174639058,0.150537581,0.174639058,0.190180627,0.194584752,0,0.157175152,0.139711247,0.122247341,0.183371011,0.232852078,0.556671907,0.258988556,0.258988556,0.208010061,0.143779169
0.174917183,0.167564222,0.193530166,0.141598279,0.111420321,0.086070086,0.1018018,0.117525181,0.103669283,0.057026993,0.09266888,0.033882585,0.125746567,0.125746567,0.125746567,0.173686639,0.149716603,0.173686639,0.189202527,0.193530166,0,0.156317975,0.138949312,0.121580648,0.182370971,0.231582186,0.553808957,0.25831369,0.25831369,0.206940264,0.143039711
0.174017576,0.166670673,0.192498152,0.140843195,0.110847284,0.085611111,0.101278229,0.116920744,0.103136113,0.056733703,0.092192279,0.033708325,0.125071812,0.125071812,0.125071812,0.172754638,0.148913225,0.172754638,0.188229456,0.192498152,0,0.155479174,0.13820371,0.120928247,0.18139237,0.230339517,0.550960697,0.257642517,0.257642517,0.205875967,0.142304056
0.173122597,0.165781915,0.191471671,0.14009216,0.110277193,0.085154597,0.100757351,0.116319423,0.102605681,0.056441919,0.091718136,0.033534964,0.124400697,0.124400697,0.124400697,0.171827665,0.148114181,0.171827665,0.187261389,0.191471671,0,0.154644898,0.137462132,0.120279365,0.180419048,0.229103553,0.548127072,0.256975006,0.256975006,0.204817144,0.141572184
0.172232221,0.164897871,0.190450634,0.139345108,0.109710033,0.084700503,0.100239153,0.115721188,0.10207798,0.056151638,0.091246427,0.033362495,0.123733163,0.123733163,0.123733163,0.170905638,0.147319401,0.170905638,0.186298303,0.190450634,0,0.153815075,0.136724511,0.119633947,0.17945092,0.227874185,0.545308028,0.256311096,0.256311096,0.203763769,0.140844078
0.171346423,0.164018566,0.189435071,0.138602062,0.109145795,0.084248845,0.099723618,0.115126031,0.101552995,0.055862848,0.090777146,0.033190911,0.123069231,0.123069231,0.123069231,0.169988587,0.146528909,0.169988587,0.185340173,0.189435071,0,0.152989728,0.135990869,0.118992011,0.178488016,0.226651449,0.542503511,0.255650787,0.255650787,0.202715815,0.140119719
0.17046519,0.163129638,0.188408394,0.137850883,0.108584459,0.083792243,0.09921074,0.114533939,0.101030704,0.055575545,0.090310277,0.033020211,0.122398056,0.122398056,0.122398056,0.16906153,0.145729793,0.16906153,0.184386963,0.188408394,0,0.152155377,0.135249224,0.118343071,0.177514607,0.225415373,0.539713411,0.254994049,0.254994049,0.201673241,0.139399078
0.169588483,0.162288161,0.18743652,0.137139801,0.108026009,0.083360014,0.098700497,0.113944887,0.100511099,0.055289719,0.089845813,0.032850387,0.121762728,0.121762728,0.121762728,0.168183987,0.144973358,0.168183987,0.18343866,0.18743652,0,0.151365589,0.13454719,0.117728791,0.176593187,0.224245317,0.536937673,0.254340836,0.254340836,0.200636034,0.138682148
0.168716291,0.161451096,0.186469743,0.13643245,0.10747043,0.082930053,0.098192881,0.11335887,0.099994166,0.055005361,0.089383733,0.032681437,0.121130754,0.121130754,0.121130754,0.167311077,0.144220915,0.167311077,0.182495227,0.186469743,0,0.150579969,0.133848861,0.117117754,0.175676631,0.223081436,0.534176189,0.253691116,0.253691116,0.199604155,0.1379689
0.167848587,0.160590146,0.185475379,0.135704914,0.106917708,0.082487822,0.097687878,0.112775865,0.099479897,0.054722469,0.088924028,0.032513357,0.120480767,0.120480767,0.120480767,0.166413287,0.143447027,0.166413287,0.181556653,0.185475379,0,0.149771958,0.133130629,0.116489301,0.174733951,0.221884382,0.531428904,0.253044891,0.253044891,0.198577589,0.137259325
0.166985334,0.159733812,0.184486347,0.134981278,0.106367828,0.082047962,0.097185464,0.112195858,0.09896827,0.054441032,0.088466691,0.032346139,0.119834287,0.119834287,0.119834287,0.16552034,0.142677313,0.16552034,0.1806229,0.184486347,0,0.148968306,0.132416272,0.115864238,0.173796357,0.220693787,0.528695762,0.2524021,0.2524021,0.197556297,0.136553395
0.166126531,0.15888202,0.183502559,0.13426148,0.105820775,0.081610436,0.096685641,0.111618832,0.098459277,0.054161041,0.088011707,0.032179783,0.119191257,0.119191257,0.119191257,0.164632159,0.141911708,0.164632159,0.179693958,0.183502559,0,0.148168943,0.131705727,0.115242511,0.172863767,0.219509545,0.525976656,0.251762741,0.251762741,0.196540266,0.135851102
0.165272141,0.158034794,0.182524047,0.133545542,0.105276534,0.081175254,0.096188386,0.111044774,0.097952897,0.053882489,0.087559062,0.032014281,0.118551696,0.118551696,0.118551696,0.16374877,0.141150233,0.16374877,0.178769788,0.182524047,0,0.147373893,0.130999016,0.114624139,0.171936208,0.218331693,0.523271529,0.251126755,0.251126755,0.195529455,0.135152417
0.16442215,0.157178296,0.181534825,0.132821768,0.104735097,0.080735311,0.095693691,0.110473669,0.097449122,0.053605369,0.087108749,0.031849631,0.117905157,0.117905157,0.117905157,0.162855743,0.14038045,0.162855743,0.177850366,0.181534825,0,0.146570168,0.130284594,0.11399902,0.17099853,0.21714099,0.520580329,0.250494141,0.250494141,0.194523838,0.134457322
0.16357652,0.156340131,0.180566777,0.132113486,0.104196444,0.080304784,0.095201535,0.109905502,0.096947937,0.053329678,0.086660744,0.031685828,0.117272479,0.117272479,0.117272479,0.16198186,0.139627169,0.16198186,0.176935681,0.180566777,0,0.145783674,0.129585488,0.113387302,0.170080953,0.215975813,0.517902999,0.249864868,0.249864868,0.193523401,0.133765807
0.16273524,0.15550646,0.179603919,0.131409001,0.103660558,0.079876565,0.094711909,0.109340259,0.096449335,0.053055404,0.086215048,0.031522869,0.116643214,0.116643214,0.116643214,0.161112691,0.138877953,0.161112691,0.176025696,0.179603919,0,0.145001422,0.128890153,0.112778884,0.169168326,0.214816922,0.515239431,0.249238907,0.249238907,0.192528105,0.133077846
