TRKRN Gas,TRACKER Gas,TRACKER-NORTH Gas,TRACKER-SOUTH Gas,LGOR Gas,HGOR Gas,B3 LGOR Gas,B1 LGOR Gas,B3 MGOR Gas,B1 MGOR Gas,B3 HGOR Gas,B1 HGOR Gas,NEW A1 LGOR Gas,NEW C1 LGOR Gas,NEW B1 LGOR Gas,NEW B3 LGOR Gas,NEW GENERIC Gas,GANADOR Gas,MUNSON Gas,DISCOVERY Gas,PDP Gas,NEW B3 LGOR Risk90 Gas,NEW B3 LGOR Risk80 Gas,NEW B3 LGOR Risk70 Gas,NEW B3 LGOR Risk90_8750 Gas,NEW B3 LGOR_10k Gas,ESTE Gas,TRACKER-N-ORIG Gas,TRACKER-S-ORIG Gas,MUNSON-8750 Gas,MUNSON-10k Gas
2.214457635,3.37446521,3.444009521,3.304920898,1.903860514,1.732150029,1.086945507,1.386314717,1.853233903,1.838856897,2.304244946,2.191913452,0.402201576,1.024147728,0.57457368,1.20487968,0.88972668,1.20487968,2.571182227,3.444009521,0,1.084391712,0.963903744,0.843415776,1.265123664,1.60650624,1.46065582,3.444009521,3.304920898,2.81223056,1.943849106
2.203068651,3.357110229,3.426296875,3.287923584,1.894068984,1.72324147,1.081355337,1.379184885,1.843702634,1.829399634,2.29239418,2.180640518,0.40018902,1.019134768,0.5716986,1.19898208,0.88534034,1.19898208,2.557958594,3.426296875,0,1.079083872,0.959185664,0.839287456,1.258931184,1.598642773,1.453143613,3.426296875,3.287923584,2.797767212,1.933851858
2.19173824,3.339844604,3.408675537,3.271013672,1.884327778,1.714378853,1.07579394,1.37209176,1.834220505,1.819991036,2.280604275,2.169425366,0.398176464,1.014121808,0.56882352,1.19308448,0.880954,1.19308448,2.54480293,3.408675537,0,1.073776032,0.954467584,0.835159136,1.252738704,1.590779307,1.44567007,3.408675537,3.271013672,2.783378204,1.923905995
2.180466103,3.322667725,3.391144531,3.254190918,1.874636541,1.705561823,1.07026108,1.365035105,1.824787042,1.810630868,2.268875232,2.158267998,0.396163908,1.009108848,0.56594844,1.18718688,0.87656766,1.18718688,2.531714844,3.391144531,0,1.068468192,0.949749504,0.831030816,1.246546224,1.58291584,1.438234973,3.391144531,3.254190918,2.76906311,1.914011222
2.169251937,3.305579224,3.373703857,3.23745459,1.864995271,1.696790024,1.064756757,1.358014683,1.815402126,1.801318773,2.25720634,2.147167939,0.394306164,1.004095888,0.56329452,1.18128928,0.8722919,1.18128928,2.518694336,3.373703857,0,1.063160352,0.945031424,0.826902496,1.240353744,1.575052373,1.430838103,3.373703857,3.23745459,2.75482193,1.904167539
2.158095447,3.288578491,3.356352783,3.220804199,1.855403496,1.688063458,1.059280732,1.351030375,1.806065521,1.792054515,2.245597363,2.13612519,0.392293608,0.999082928,0.56041944,1.17539168,0.86790556,1.17539168,2.505740625,3.356352783,0,1.057852512,0.940313344,0.822774176,1.234161264,1.567188907,1.423479242,3.356352783,3.220804199,2.740653809,1.894374356
2.146996334,3.271665283,3.339091064,3.204239502,1.845861216,1.67938165,1.053832889,1.344082063,1.796776871,1.782837976,2.234048301,2.125139041,0.390281052,0.99381932,0.55754436,1.1691992,0.86337178,1.1691992,2.492853516,3.339091064,0,1.05227928,0.93535936,0.81843944,1.22765916,1.558932267,1.41615828,3.339091064,3.204239502,2.726558533,1.884631524
2.135954305,3.254838989,3.321917969,3.18776001,1.836367838,1.670744601,1.048412991,1.337169392,1.78753594,1.7736688,2.222558679,2.11420949,0.388268496,0.98880636,0.55466928,1.1633016,0.85898544,1.1633016,2.480032617,3.321917969,0,1.04697144,0.93064128,0.81431112,1.22146668,1.5510688,1.408875,3.321917969,3.18776001,2.712535675,1.874938748
2.124969064,3.238099243,3.304833252,3.171365234,1.826923245,1.662151954,1.043021036,1.330292362,1.778342609,1.76454675,2.211128025,2.103336064,0.386410752,0.984044048,0.55201536,1.15769888,0.85485712,1.15769888,2.46727793,3.304833252,0,1.041928992,0.926159104,0.810389216,1.215583824,1.543598507,1.401629183,3.304833252,3.171365234,2.698585236,1.865296029
2.114040321,3.221445679,3.287836426,3.155054932,1.817527435,1.653603474,1.03765679,1.323450618,1.769196641,1.755471591,2.199756101,2.092518528,0.384398196,0.979031088,0.54914028,1.15180128,0.85047078,1.15180128,2.454588672,3.287836426,0,1.036621152,0.921441024,0.806260896,1.209391344,1.53573504,1.394420609,3.287836426,3.155054932,2.68470636,1.855702776
2.103167785,3.204877808,3.270927246,3.138828369,1.808179818,1.645099042,1.032320132,1.316644041,1.760097681,1.746443202,2.188442908,2.081756643,0.382540452,0.974268776,0.54648636,1.14619856,0.84634246,1.14619856,2.441964844,3.270927246,0,1.031578704,0.916958848,0.802338992,1.203508488,1.528264747,1.387249062,3.270927246,3.138828369,2.670899048,1.846158988
2.092351166,3.188395142,3.254104736,3.122685547,1.798880393,1.636638184,1.027010945,1.309872512,1.751045492,1.737461111,2.177187734,2.071050173,0.380527896,0.969255816,0.54361128,1.14030096,0.84195612,1.14030096,2.429405859,3.254104736,0,1.026270864,0.912240768,0.798210672,1.197316008,1.52040128,1.380114431,3.254104736,3.122685547,2.657162659,1.836664224
2.081590177,3.171997314,3.237368896,3.106625732,1.789628687,1.628221018,1.021728992,1.303135796,1.742039838,1.728525317,2.165990344,2.060398882,0.378824964,0.964493504,0.54117852,1.13469824,0.83793838,1.13469824,2.416911328,3.237368896,0,1.021228416,0.907758592,0.794288768,1.191433152,1.512930987,1.373016499,3.237368896,3.106625732,2.643496765,1.827218186
2.070884532,3.155683716,3.220719238,3.090648193,1.780424698,1.619847072,1.016474272,1.296433773,1.733080481,1.719635466,2.1548505,2.049802058,0.37696722,0.95998184,0.5385246,1.1293904,0.8339575,1.1293904,2.404481055,3.220719238,0,1.01645136,0.90351232,0.79057328,1.18585992,1.505853867,1.365955046,3.220719238,3.090648193,2.629901154,1.817820729
2.060233946,3.139453979,3.204155029,3.07475293,1.771268074,1.611516226,1.01124655,1.289766207,1.724167185,1.710791321,2.143768203,2.039259939,0.375109476,0.95496888,0.53587068,1.1234928,0.82968174,1.1234928,2.392114648,3.204155029,0,1.01114352,0.89879424,0.78644496,1.17966744,1.4979904,1.358929964,3.204155029,3.07475293,2.616375397,1.808471556
2.049638136,3.123307617,3.187676025,3.058939209,1.762158457,1.603228125,1.006045707,1.28313298,1.715299713,1.701992762,2.132742505,2.028772051,0.37309692,0.950206568,0.5329956,1.11789008,0.82544284,1.11789008,2.379811719,3.187676025,0,1.006101072,0.894312064,0.782523056,1.173784584,1.490520107,1.351940924,3.187676025,3.058939209,2.602919067,1.799170372
2.039096821,3.107244385,3.171281738,3.043207031,1.75309573,1.594982651,1.000871624,1.276533854,1.706477828,1.693239436,2.121773879,2.01833792,0.371239176,0.945444256,0.53034168,1.11228736,0.82131452,1.11228736,2.367572461,3.171281738,0,1.001058624,0.889829888,0.778601152,1.167901728,1.483049813,1.344987928,3.171281738,3.043207031,2.589532379,1.789917324
2.02860972,3.091263794,3.15497168,3.027555908,1.744079537,1.586779686,0.995724182,1.269968593,1.697701412,1.684531105,2.110861616,2.007957546,0.369381432,0.940932592,0.52768776,1.10697952,0.81733364,1.10697952,2.355395898,3.15497168,0,0.996281568,0.885583616,0.774885664,1.162328496,1.475972693,1.338070647,3.15497168,3.027555908,2.576214264,1.780711676
2.018176554,3.075365356,3.138745605,3.011985107,1.735109761,1.578618875,0.990603146,1.263437078,1.68897011,1.67586765,2.100005479,1.997630693,0.367523688,0.935919632,0.52503384,1.10108192,0.81305788,1.10108192,2.343282227,3.138745605,0,0.990973728,0.880865536,0.770757344,1.156136016,1.468109227,1.331188971,3.138745605,3.011985107,2.562964935,1.771553573
2.007797046,3.059548706,3.122603027,2.996494385,1.726186045,1.570499979,0.985508455,1.256939191,1.680283684,1.667248599,2.089204993,1.98735665,0.365665944,0.931407968,0.52237992,1.09577408,0.809077,1.09577408,2.331230469,3.122603027,0,0.986196672,0.876619264,0.767041856,1.150562784,1.461032107,1.324342683,3.122603027,2.996494385,2.549783325,1.762442279
1.99747092,3.043813477,3.106543457,2.981083496,1.717308271,1.562422882,0.980439992,1.250474695,1.671642017,1.65867395,2.078460159,1.977135773,0.363963012,0.926645656,0.51994716,1.09017136,0.80505926,1.09017136,2.31924082,3.106543457,0,0.981154224,0.872137088,0.763119952,1.144679928,1.453561813,1.317531565,3.106543457,2.981083496,2.536669647,1.75337794
1.987197902,3.028159058,3.090566406,2.965751709,1.708476085,1.554387346,0.975397579,1.244043472,1.663044634,1.65014335,2.06777074,1.96696735,0.362105268,0.922133992,0.51729324,1.08486352,0.80107838,1.08486352,2.307313086,3.090566406,0,0.976377168,0.867890816,0.759404464,1.139106696,1.446484693,1.310755506,3.090566406,2.965751709,2.523623688,1.744360409
1.976977717,3.012585083,3.074671631,2.950498535,1.699689368,1.546393135,0.970381097,1.237645284,1.654491654,1.64165656,2.057136025,1.956851145,0.360247524,0.91737168,0.51463932,1.0792608,0.79695006,1.0792608,2.295446484,3.074671631,0,0.97133472,0.86340864,0.75548256,1.13322384,1.4390144,1.304014289,3.074671631,2.950498535,2.510644592,1.735389095
1.966810096,2.997091431,3.058858643,2.935324219,1.690947882,1.538440011,0.965390428,1.231280015,1.645982485,1.633213463,2.046556252,1.94678704,0.35838978,0.912860016,0.5119854,1.07395296,0.79296918,1.07395296,2.283641016,3.058858643,0,0.966557664,0.859162368,0.751767072,1.127650608,1.43193728,1.297307694,3.058858643,2.935324219,2.497732361,1.726463998
1.956694766,2.981677246,3.043126953,2.920227539,1.682251273,1.530527856,0.960425394,1.224947544,1.637517246,1.624813822,2.03603071,1.936774679,0.356686848,0.908348352,0.50955264,1.06864512,0.78909888,1.06864512,2.271896289,3.043126953,0,0.961780608,0.854916096,0.748051584,1.122077376,1.42486016,1.290635614,3.043126953,2.920227539,2.484886566,1.717584823
1.94663146,2.966342285,3.02747583,2.90520874,1.673599541,1.522656316,0.955485937,1.218647635,1.629095463,1.6164574,2.025559399,1.926813944,0.354983916,0.904087336,0.50711988,1.06363216,0.78537602,1.06363216,2.260212109,3.02747583,0,0.957268944,0.850905728,0.744542512,1.116813768,1.418176213,1.283997828,3.02747583,2.90520874,2.472106995,1.708751423
1.936619909,2.951086426,3.011905518,2.890267334,1.664992212,1.514825271,0.950571878,1.212380171,1.620717017,1.60814396,2.015141846,1.916904362,0.353280984,0.899575672,0.50468712,1.05832432,0.78150572,1.05832432,2.248587695,3.011905518,0,0.952491888,0.846659456,0.740827024,1.111240536,1.411099093,1.277394229,3.011905518,2.890267334,2.459392792,1.699963206
1.926659848,2.935908936,2.996415283,2.875402588,1.656429049,1.507034485,0.945683099,1.206144913,1.612381671,1.599873147,2.004778049,1.907045695,0.35142324,0.895064008,0.5020332,1.05301648,0.77752484,1.05301648,2.237023242,2.996415283,0,0.947714832,0.842413184,0.737111536,1.105667304,1.404021973,1.270824598,2.996415283,2.875402588,2.446744171,1.691220321
1.916751012,2.920809448,2.981004639,2.860614258,1.647909934,1.499283721,0.940819423,1.199941744,1.604089071,1.591644961,1.9944673,1.897237825,0.349720308,0.890552344,0.49960044,1.04770864,0.77365454,1.04770864,2.225518164,2.981004639,0,0.942937776,0.838166912,0.733396048,1.100094072,1.396944853,1.264288716,2.981004639,2.860614258,2.434160492,1.682522323
1.906893137,2.90578772,2.96567334,2.8459021,1.639434867,1.49157286,0.93598079,1.193770427,1.595839335,1.583459165,1.984209834,1.88748016,0.348017376,0.88604068,0.49716768,1.0424008,0.76978424,1.0424008,2.214072266,2.96567334,0,0.93816072,0.83392064,0.72968056,1.09452084,1.389867733,1.257786473,2.96567334,2.8459021,2.421641541,1.673869067
1.897085961,2.89084314,2.950420654,2.831265625,1.631003137,1.483901666,0.931167023,1.187630844,1.58763187,1.575315404,1.97400506,1.877772819,0.346159632,0.881529016,0.49451376,1.03709296,0.76580336,1.03709296,2.202685352,2.950420654,0,0.933383664,0.829674368,0.725965072,1.088947608,1.382790613,1.251317653,2.950420654,2.831265625,2.409187103,1.665260403
1.887329224,2.875975586,2.935246826,2.816704346,1.622614982,1.476270021,0.926378004,1.181522875,1.579466559,1.56721356,1.96385274,1.868115446,0.3444567,0.877268,0.492081,1.03208,0.7620805,1.03208,2.191356836,2.935246826,0,0.928872,0.825664,0.722456,1.083684,1.376106667,1.244882144,2.935246826,2.816704346,2.396796539,1.65669589
1.877622665,2.861184448,2.920150879,2.802218018,1.614269927,1.468677568,0.921613613,1.175446284,1.571343282,1.559153276,1.953752758,1.858507686,0.342753768,0.872756336,0.48964824,1.02677216,0.7582102,1.02677216,2.180086719,2.920150879,0,0.924094944,0.821417728,0.718740512,1.078110768,1.369029547,1.23847973,2.920150879,2.802218018,2.384469849,1.648175526
1.867966028,2.84646936,2.905132568,2.787806152,1.605967736,1.461124191,0.916873732,1.169400953,1.563261804,1.551134436,1.943704519,1.848949302,0.341050836,0.86849532,0.48721548,1.0217592,0.75448734,1.0217592,2.168874609,2.905132568,0,0.91958328,0.81740736,0.71523144,1.07284716,1.3623456,1.232110191,2.905132568,2.787806152,2.372206604,1.639699017
1.858359054,2.831829834,2.890191406,2.773468262,1.597708171,1.453609532,0.912158244,1.163386764,1.555221887,1.543157039,1.933707906,1.839440057,0.339347904,0.863983656,0.48478272,1.01645136,0.75061704,1.01645136,2.157719922,2.890191406,0,0.914806224,0.813161088,0.711515952,1.067273928,1.35526848,1.225773418,2.890191406,2.773468262,2.360006165,1.63126592
1.84880149,2.817265747,2.875327148,2.759204346,1.589490997,1.446133594,0.907467029,1.157403479,1.547223413,1.535220492,1.923762802,1.829979834,0.337644972,0.85972264,0.48234996,1.0114384,0.74689418,1.0114384,2.146622852,2.875327148,0,0.91029456,0.80915072,0.70800688,1.06201032,1.348584533,1.219469303,2.875327148,2.759204346,2.347868744,1.622876383
1.83929308,2.802776489,2.860539307,2.745013672,1.581316213,1.438696138,0.902799911,1.15145098,1.539266145,1.527324796,1.913868849,1.820568158,0.33594204,0.855461624,0.4799172,1.00642544,0.74317132,1.00642544,2.135582617,2.860539307,0,0.905782896,0.805140352,0.704497808,1.056746712,1.341900587,1.213197516,2.860539307,2.745013672,2.335793488,1.614529814
1.829833572,2.788361694,2.845827393,2.730895996,1.573183464,1.431296927,0.89815677,1.145529031,1.531349609,1.519469714,1.904025693,1.811204911,0.334239108,0.851200608,0.47748444,1.00141248,0.73944846,1.00141248,2.124599219,2.845827393,0,0.901271232,0.801129984,0.700988736,1.051483104,1.33521664,1.206958059,2.845827393,2.730895996,2.323780396,1.606226213
1.820422715,2.774021118,2.831191406,2.71685083,1.565092632,1.423935726,0.893537548,1.139637512,1.523473806,1.511655128,1.894233217,1.801889856,0.332536176,0.846939592,0.47505168,0.99639952,0.7357256,0.99639952,2.113672461,2.831191406,0,0.896759568,0.797119616,0.697479664,1.046219496,1.328532693,1.200750604,2.831191406,2.71685083,2.311829254,1.597965434
1.811060257,2.759754395,2.816630615,2.702878174,1.557043361,1.416612297,0.888942066,1.133776306,1.515638617,1.503880682,1.884491063,1.792622756,0.330988056,0.842678576,0.47284008,0.99138656,0.73211332,0.99138656,2.102801758,2.816630615,0,0.892247904,0.793109248,0.693970592,1.040955888,1.321848747,1.19457515,2.816630615,2.702878174,2.299939423,1.589747033
1.801745951,2.745560913,2.802144775,2.688977051,1.549035532,1.409326641,0.884370207,1.127945294,1.507843687,1.49614614,1.874799233,1.783403375,0.329285124,0.838668208,0.47040732,0.98666848,0.7285379,0.98666848,2.091987109,2.802144775,0,0.888001632,0.789334784,0.690667936,1.036001904,1.315557973,1.18843148,2.802144775,2.688977051,2.288110901,1.581571011
1.792479549,2.73144043,2.787733154,2.675147705,1.541068792,1.402078519,0.879821852,1.12214424,1.500088778,1.488451383,1.865157135,1.774231357,0.327582192,0.834407192,0.46797456,0.98165552,0.72481504,0.98165552,2.08122793,2.787733154,0,0.883489968,0.785324416,0.687158864,1.030738296,1.308874027,1.182319374,2.787733154,2.675147705,2.276343048,1.573436923
1.783260803,2.717392578,2.773395752,2.661389404,1.53314302,1.394867578,0.875296942,1.116373024,1.492373773,1.480796293,1.855564531,1.765106466,0.326034072,0.830146176,0.46576296,0.97664256,0.72120276,0.97664256,2.070524219,2.773395752,0,0.878978304,0.781314048,0.683649792,1.025474688,1.30219008,1.176238725,2.773395752,2.661389404,2.264635864,1.56534477
1.77408947,2.703417114,2.75913208,2.647702148,1.525258099,1.387693699,0.870795298,1.110631528,1.484698435,1.473180632,1.846021304,1.756028583,0.32433114,0.82588516,0.4633302,0.9716296,0.7174799,0.9716296,2.059875391,2.75913208,0,0.87446664,0.77730368,0.68014072,1.02021108,1.295506133,1.170189312,2.75913208,2.647702148,2.252988708,1.55729411
1.764965305,2.689513306,2.744941895,2.634084717,1.517413674,1.380556881,0.866316804,1.104919517,1.477062527,1.465604047,1.836527216,1.746997234,0.32278302,0.821874792,0.4611186,0.96691152,0.71401506,0.96691152,2.049281445,2.744941895,0,0.870220368,0.773529216,0.676838064,1.015257096,1.28921536,1.164171027,2.744941895,2.634084717,2.241401581,1.549284941
1.755888066,2.675681152,2.730824707,2.620537598,1.509609626,1.373456652,0.86186134,1.09923687,1.469466049,1.458066417,1.827081912,1.738012419,0.321080088,0.817864424,0.45868584,0.96219344,0.71043964,0.96219344,2.038741992,2.730824707,0,0.865974096,0.769754752,0.673535408,1.010303112,1.282924587,1.158183652,2.730824707,2.620537598,2.229874054,1.54131697
1.746857511,2.661920166,2.716780029,2.607060303,1.501845601,1.366392892,0.857428788,1.09358347,1.461908527,1.450567507,1.817685273,1.729073784,0.319531968,0.813603408,0.45647424,0.95718048,0.70682736,0.95718048,2.028256836,2.716780029,0,0.861462432,0.765744384,0.670026336,1.005039504,1.27624064,1.152227076,2.716780029,2.607060303,2.218405914,1.533390048
1.737873401,2.648229858,2.702807617,2.5936521,1.494121597,1.359365483,0.85301903,1.087959199,1.454389961,1.443107317,1.808336827,1.72018121,0.317829036,0.80959304,0.45404148,0.9524624,0.70325194,0.9524624,2.017825391,2.702807617,0,0.85721616,0.76196992,0.66672368,1.00008552,1.269949867,1.146301192,2.702807617,2.5936521,2.206996521,1.525503732
1.728935495,2.634609863,2.688906982,2.580312744,1.486437141,1.352374308,0.848631947,1.08236382,1.446909878,1.435685372,1.799036573,1.711334341,0.316280916,0.805582672,0.45182988,0.94774432,0.6997871,0.94774432,2.007447656,2.688906982,0,0.852969888,0.758195456,0.663421024,0.995131536,1.263659093,1.140405781,2.688906982,2.580312744,2.195645874,1.517658022
1.720043558,2.621060059,2.675077881,2.567042236,1.478792352,1.345419128,0.844267421,1.076797213,1.439468396,1.428301555,1.789784156,1.702532941,0.314887608,0.801822952,0.44983944,0.94332112,0.69658028,0.94332112,1.997123438,2.675077881,0,0.848989008,0.754656896,0.660324784,0.990487176,1.257761493,1.134540624,2.675077881,2.567042236,2.18435376,1.509852771
1.711197352,2.607579956,2.661320068,2.553839844,1.471186993,1.33849959,0.839925333,1.071259261,1.432065278,1.420955747,1.780579221,1.693776772,0.313184676,0.797812584,0.44740668,0.93860304,0.69300486,0.93860304,1.986852148,2.661320068,0,0.844742736,0.750882432,0.657022128,0.985533192,1.25147072,1.128705721,2.661320068,2.553839844,2.173119537,1.502087535
1.702396642,2.594169189,2.647633057,2.540705322,1.463620591,1.331615574,0.835605565,1.065749728,1.424700051,1.41364783,1.771421649,1.685065718,0.311636556,0.793802216,0.44519508,0.93388496,0.68954002,0.93388496,1.976633789,2.647633057,0,0.840496464,0.747107968,0.653719472,0.980579208,1.245179947,1.122900744,2.647633057,2.540705322,2.161943207,1.494362315
1.693641194,2.580827393,2.634016113,2.527638672,1.456093263,1.32476708,0.831308057,1.060268612,1.417372833,1.406377329,1.762311204,1.676399421,0.310088436,0.789791848,0.44298348,0.92916688,0.68607518,0.92916688,1.966467773,2.634016113,0,0.836250192,0.743333504,0.650416816,0.975625224,1.238889173,1.117125694,2.634016113,2.527638672,2.150824127,1.486676667
1.684930776,2.567554077,2.620469238,2.514638916,1.448604536,1.317953754,0.827032633,1.054815677,1.410083269,1.399144364,1.753247648,1.667777646,0.308540316,0.78578148,0.44077188,0.9244488,0.68261034,0.9244488,1.956354102,2.620469238,0,0.83200392,0.73955904,0.64711416,0.97067124,1.2325984,1.111380352,2.620469238,2.514638916,2.139762299,1.479030592
1.676265155,2.554349121,2.606992188,2.501706055,1.441154292,1.311175476,0.822779174,1.049390806,1.40283124,1.391948579,1.744230745,1.659200275,0.306992196,0.781771112,0.43856028,0.91973072,0.6791455,0.91973072,1.946292578,2.606992188,0,0.827757648,0.735784576,0.643811504,0.965717256,1.226307627,1.105664499,2.606992188,2.501706055,2.128757507,1.471423942
1.667644102,2.541212036,2.593584473,2.4888396,1.433742531,1.304432129,0.81854762,1.04399376,1.39561651,1.384789738,1.735260139,1.650667069,0.305444076,0.778011392,0.43634868,0.91530752,0.6758281,0.91530752,1.936282813,2.593584473,0,0.823776768,0.732246016,0.640715264,0.961072896,1.220410027,1.099978027,2.593584473,2.4888396,2.117809326,1.463856422
1.659067387,2.528142578,2.580245605,2.476039551,1.426368778,1.297723357,0.814337794,1.03862454,1.38843896,1.377667721,1.726335713,1.642177556,0.303895956,0.774001024,0.43413708,0.91058944,0.67236326,0.91058944,1.926324609,2.580245605,0,0.819530496,0.728471552,0.637412608,0.956118912,1.214119253,1.094320826,2.580245605,2.476039551,2.106917542,1.456327883
1.650534782,2.515140259,2.566975342,2.463305176,1.419033035,1.291049279,0.810149636,1.033282909,1.381298116,1.370582292,1.717457111,1.633731854,0.302347836,0.770241304,0.43192548,0.90616624,0.66904586,0.90616624,1.916417383,2.566975342,0,0.815549616,0.724932992,0.634316368,0.951474552,1.208221653,1.088692678,2.566975342,2.463305176,2.096081512,1.448837884
1.64204606,2.502204834,2.553773438,2.45063623,1.411734827,1.28440942,0.805983029,1.027968749,1.374194098,1.363533452,1.708624214,1.625329608,0.300954528,0.766230936,0.42993504,0.90144816,0.6656916,0.90144816,1.906561133,2.553773438,0,0.811303344,0.721158528,0.631013712,0.946520568,1.20193088,1.083093474,2.553773438,2.45063623,2.085301239,1.441386423
1.633600997,2.489335938,2.54063916,2.438032715,1.404474272,1.277803663,0.801837854,1.022681941,1.367126667,1.356520726,1.699836786,1.616970581,0.299406408,0.762471216,0.42772344,0.89702496,0.6623742,0.89702496,1.896755664,2.54063916,0,0.807322464,0.717619968,0.627917472,0.941876208,1.19603328,1.077523103,2.54063916,2.438032715,2.074576508,1.433973354
1.625199366,2.476533081,2.52757251,2.425493652,1.397250898,1.27123189,0.797713992,1.017422249,1.360095588,1.349544115,1.691094471,1.608654536,0.297858288,0.758711496,0.42551184,0.89260176,0.6590568,0.89260176,1.887000781,2.52757251,0,0.803341584,0.714081408,0.624821232,0.937231848,1.19013568,1.071981349,2.52757251,2.425493652,2.063907104,1.426598529
1.616840944,2.463796387,2.514573242,2.413019531,1.390064941,1.264693981,0.793611326,1.012189672,1.353100505,1.342603381,1.682397152,1.600381118,0.29646498,0.754951776,0.4235214,0.88817856,0.65584998,0.88817856,1.877295898,2.514573242,0,0.799360704,0.710542848,0.621724992,0.932587488,1.18423808,1.066468101,2.514573242,2.413019531,2.053292389,1.419261504
1.608525511,2.451125,2.501640625,2.400609375,1.382915928,1.258189581,0.789529795,1.006983973,1.346141537,1.335698407,1.673744473,1.592150327,0.295071672,0.751192056,0.42153096,0.88375536,0.65264316,0.88375536,1.86764082,2.501640625,0,0.795379824,0.707004288,0.618628752,0.927943128,1.17834048,1.060983251,2.501640625,2.400609375,2.042732147,1.411962132
1.600252843,2.438518921,2.488774902,2.388262939,1.375803502,1.251718691,0.785469222,1.001805035,1.339218328,1.328828955,1.665136433,1.583961808,0.293523552,0.747432336,0.41931936,0.87933216,0.64932576,0.87933216,1.858035742,2.488774902,0,0.791398944,0.703465728,0.615532512,0.923298768,1.17244288,1.055526579,2.488774902,2.388262939,2.032226593,1.404700561
1.592022722,2.425977539,2.475975098,2.37597998,1.368727783,1.245281074,0.781429549,0.996652739,1.332330759,1.321994789,1.656572678,1.575815442,0.292130244,0.743672616,0.41732892,0.87490896,0.64611894,0.87490896,1.848479883,2.475975098,0,0.787418064,0.699927168,0.612436272,0.918654408,1.16654528,1.050097977,2.475975098,2.37597998,2.021774872,1.3974762
1.583834929,2.41350061,2.463240967,2.363760254,1.361688297,1.238876611,0.777410656,0.991526967,1.325478595,1.31519579,1.648052853,1.567710992,0.290582124,0.740163544,0.41511732,0.87078064,0.64294898,0.87078064,1.838973047,2.463240967,0,0.783702576,0.696624512,0.609546448,0.914319672,1.161040853,1.044697336,2.463240967,2.363760254,2.01137677,1.390288901
1.575689246,2.401088013,2.45057251,2.351603516,1.354685162,1.232505066,0.773412426,0.98642754,1.318661716,1.308431721,1.639576838,1.559648223,0.289188816,0.736403824,0.41312688,0.86635744,0.63974216,0.86635744,1.829515234,2.45057251,0,0.779721696,0.693085952,0.606450208,0.909675312,1.155143253,1.039324437,2.45057251,2.351603516,2.001032288,1.383138665
1.567585456,2.388739258,2.437969238,2.339509277,1.347718024,1.22616632,0.769434739,0.98135434,1.311879886,1.301702346,1.631144517,1.551627014,0.287640696,0.732644104,0.41091528,0.86193424,0.63642476,0.86193424,1.820106055,2.437969238,0,0.775740816,0.689547392,0.603353968,0.905030952,1.149245653,1.033979171,2.437969238,2.339509277,1.990740997,1.376025196
1.559523344,2.376453857,2.425430664,2.327477051,1.340786644,1.219860135,0.765477537,0.97630725,1.305132869,1.295007665,1.622755532,1.543647012,0.286247388,0.728884384,0.40892484,0.85751104,0.63321794,0.85751104,1.810745117,2.425430664,0,0.771759936,0.686008832,0.600257728,0.900386592,1.143348053,1.028661428,2.425430664,2.327477051,1.980502472,1.368948199
1.551502695,2.364231689,2.412956543,2.315506836,1.333890906,1.213586395,0.761540701,0.971286091,1.298420544,1.28834744,1.614409648,1.535708097,0.28485408,0.725375312,0.4069344,0.85338272,0.63015856,0.85338272,1.801432422,2.412956543,0,0.768044448,0.682706176,0.597367904,0.896051856,1.137843627,1.023370991,2.412956543,2.315506836,1.970316711,1.361907673
1.543523297,2.352072388,2.400546631,2.303598145,1.32703069,1.207344862,0.757624113,0.966290745,1.291742795,1.281721436,1.606106747,1.527809915,0.283460772,0.721615592,0.40494396,0.84895952,0.62695174,0.84895952,1.792167773,2.400546631,0,0.764063568,0.679167616,0.594271664,0.891407496,1.131946027,1.01810775,2.400546631,2.303598145,1.960183502,1.354903471
1.535584937,2.339975586,2.388200439,2.291750732,1.320205759,1.201135536,0.753727654,0.961321093,1.285099385,1.275129651,1.597846591,1.519952346,0.281912652,0.71810652,0.40273236,0.8448312,0.62378178,0.8448312,1.782950586,2.388200439,0,0.76034808,0.67586496,0.59138184,0.88707276,1.1264416,1.012871595,2.388200439,2.291750732,1.950102203,1.347935151
1.527687404,2.327941162,2.375917969,2.279964355,1.313415878,1.194958062,0.749851206,0.956377018,1.278490076,1.268571613,1.589628706,1.512135273,0.280674156,0.714597448,0.40096308,0.84070288,0.62083298,0.84070288,1.773780859,2.375917969,0,0.756632592,0.672562304,0.588492016,0.882738024,1.120937173,1.007662418,2.375917969,2.279964355,1.940072815,1.341002712
1.519830488,2.315968506,2.36369873,2.268238281,1.306661045,1.188812439,0.74599471,0.951458341,1.27191475,1.262047321,1.58145333,1.504358341,0.279280848,0.711088376,0.39897264,0.83657456,0.6177736,0.83657456,1.764658203,2.36369873,0,0.752917104,0.669259648,0.585602192,0.878403288,1.115432747,1.00248,2.36369873,2.268238281,1.93009491,1.334105858
